Notes,Single-Year Ages,Single-Year Ages Code,Sex,Sex Code,Education,Education Code,Deaths,Population,Crude Rate
,49 years,49,Male,M,Unknown or Not Stated,9,241,Not Applicable,Not Applicable
,50 years,50,Female,F,8th grade or less,1,112,Not Applicable,Not Applicable
,50 years,50,Female,F,9th through 12th grade with no diploma,2,379,Not Applicable,Not Applicable
,50 years,50,Female,F,High school graduate or GED completed,3,1190,Not Applicable,Not Applicable
,50 years,50,Female,F,"Some college credit, but not a degree.",4,425,Not Applicable,Not Applicable
,50 years,50,Female,F,"Associate degree (AA,AS)",5,242,Not Applicable,Not Applicable
,50 years,50,Female,F,"Bachelor?s degree (BA, AB, BS)",6,211,Not Applicable,Not Applicable
,50 years,50,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,80,Not Applicable,Not Applicable
,50 years,50,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,15,Not Applicable,Not Applicable
,50 years,50,Female,F,Unknown or Not Stated,9,74,Not Applicable,Not Applicable
,50 years,50,Male,M,8th grade or less,1,373,Not Applicable,Not Applicable
,50 years,50,Male,M,9th through 12th grade with no diploma,2,1042,Not Applicable,Not Applicable
,50 years,50,Male,M,High school graduate or GED completed,3,3341,Not Applicable,Not Applicable
,50 years,50,Male,M,"Some college credit, but not a degree.",4,810,Not Applicable,Not Applicable
,50 years,50,Male,M,"Associate degree (AA,AS)",5,335,Not Applicable,Not Applicable
,50 years,50,Male,M,"Bachelor?s degree (BA, AB, BS)",6,363,Not Applicable,Not Applicable
,50 years,50,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,125,Not Applicable,Not Applicable
,50 years,50,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,37,Not Applicable,Not Applicable
,50 years,50,Male,M,Unknown or Not Stated,9,261,Not Applicable,Not Applicable
,51 years,51,Female,F,8th grade or less,1,104,Not Applicable,Not Applicable
,51 years,51,Female,F,9th through 12th grade with no diploma,2,379,Not Applicable,Not Applicable
,51 years,51,Female,F,High school graduate or GED completed,3,1167,Not Applicable,Not Applicable
,51 years,51,Female,F,"Some college credit, but not a degree.",4,385,Not Applicable,Not Applicable
,51 years,51,Female,F,"Associate degree (AA,AS)",5,230,Not Applicable,Not Applicable
,51 years,51,Female,F,"Bachelor?s degree (BA, AB, BS)",6,226,Not Applicable,Not Applicable
,51 years,51,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,53,Not Applicable,Not Applicable
,51 years,51,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,19,Not Applicable,Not Applicable
,51 years,51,Female,F,Unknown or Not Stated,9,78,Not Applicable,Not Applicable
,51 years,51,Male,M,8th grade or less,1,376,Not Applicable,Not Applicable
,51 years,51,Male,M,9th through 12th grade with no diploma,2,1168,Not Applicable,Not Applicable
,51 years,51,Male,M,High school graduate or GED completed,3,3423,Not Applicable,Not Applicable
,51 years,51,Male,M,"Some college credit, but not a degree.",4,807,Not Applicable,Not Applicable
,51 years,51,Male,M,"Associate degree (AA,AS)",5,324,Not Applicable,Not Applicable
,51 years,51,Male,M,"Bachelor?s degree (BA, AB, BS)",6,373,Not Applicable,Not Applicable
,51 years,51,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,115,Not Applicable,Not Applicable
,51 years,51,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,41,Not Applicable,Not Applicable
,51 years,51,Male,M,Unknown or Not Stated,9,290,Not Applicable,Not Applicable
,52 years,52,Female,F,8th grade or less,1,100,Not Applicable,Not Applicable
,52 years,52,Female,F,9th through 12th grade with no diploma,2,396,Not Applicable,Not Applicable
,52 years,52,Female,F,High school graduate or GED completed,3,1237,Not Applicable,Not Applicable
,52 years,52,Female,F,"Some college credit, but not a degree.",4,405,Not Applicable,Not Applicable
,52 years,52,Female,F,"Associate degree (AA,AS)",5,226,Not Applicable,Not Applicable
,52 years,52,Female,F,"Bachelor?s degree (BA, AB, BS)",6,232,Not Applicable,Not Applicable
,52 years,52,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,68,Not Applicable,Not Applicable
,52 years,52,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,18,Not Applicable,Not Applicable
,52 years,52,Female,F,Unknown or Not Stated,9,87,Not Applicable,Not Applicable
,52 years,52,Male,M,8th grade or less,1,390,Not Applicable,Not Applicable
,52 years,52,Male,M,9th through 12th grade with no diploma,2,1185,Not Applicable,Not Applicable
,52 years,52,Male,M,High school graduate or GED completed,3,3433,Not Applicable,Not Applicable
,52 years,52,Male,M,"Some college credit, but not a degree.",4,852,Not Applicable,Not Applicable
,52 years,52,Male,M,"Associate degree (AA,AS)",5,340,Not Applicable,Not Applicable
,52 years,52,Male,M,"Bachelor?s degree (BA, AB, BS)",6,435,Not Applicable,Not Applicable
,52 years,52,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,106,Not Applicable,Not Applicable
,52 years,52,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,43,Not Applicable,Not Applicable
,52 years,52,Male,M,Unknown or Not Stated,9,312,Not Applicable,Not Applicable
,53 years,53,Female,F,8th grade or less,1,111,Not Applicable,Not Applicable
,53 years,53,Female,F,9th through 12th grade with no diploma,2,398,Not Applicable,Not Applicable
,53 years,53,Female,F,High school graduate or GED completed,3,1183,Not Applicable,Not Applicable
,53 years,53,Female,F,"Some college credit, but not a degree.",4,415,Not Applicable,Not Applicable
,53 years,53,Female,F,"Associate degree (AA,AS)",5,242,Not Applicable,Not Applicable
,53 years,53,Female,F,"Bachelor?s degree (BA, AB, BS)",6,211,Not Applicable,Not Applicable
,53 years,53,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,73,Not Applicable,Not Applicable
,53 years,53,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,10,Not Applicable,Not Applicable
,53 years,53,Female,F,Unknown or Not Stated,9,87,Not Applicable,Not Applicable
,53 years,53,Male,M,8th grade or less,1,387,Not Applicable,Not Applicable
,53 years,53,Male,M,9th through 12th grade with no diploma,2,1196,Not Applicable,Not Applicable
,53 years,53,Male,M,High school graduate or GED completed,3,3389,Not Applicable,Not Applicable
,53 years,53,Male,M,"Some college credit, but not a degree.",4,785,Not Applicable,Not Applicable
,53 years,53,Male,M,"Associate degree (AA,AS)",5,320,Not Applicable,Not Applicable
,53 years,53,Male,M,"Bachelor?s degree (BA, AB, BS)",6,413,Not Applicable,Not Applicable
,53 years,53,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,111,Not Applicable,Not Applicable
,53 years,53,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,59,Not Applicable,Not Applicable
,53 years,53,Male,M,Unknown or Not Stated,9,340,Not Applicable,Not Applicable
,54 years,54,Female,F,8th grade or less,1,91,Not Applicable,Not Applicable
,54 years,54,Female,F,9th through 12th grade with no diploma,2,378,Not Applicable,Not Applicable
,54 years,54,Female,F,High school graduate or GED completed,3,1174,Not Applicable,Not Applicable
,54 years,54,Female,F,"Some college credit, but not a degree.",4,414,Not Applicable,Not Applicable
,54 years,54,Female,F,"Associate degree (AA,AS)",5,268,Not Applicable,Not Applicable
,54 years,54,Female,F,"Bachelor?s degree (BA, AB, BS)",6,213,Not Applicable,Not Applicable
,54 years,54,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,78,Not Applicable,Not Applicable
,54 years,54,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,16,Not Applicable,Not Applicable
,54 years,54,Female,F,Unknown or Not Stated,9,91,Not Applicable,Not Applicable
,54 years,54,Male,M,8th grade or less,1,344,Not Applicable,Not Applicable
,54 years,54,Male,M,9th through 12th grade with no diploma,2,1086,Not Applicable,Not Applicable
,54 years,54,Male,M,High school graduate or GED completed,3,3455,Not Applicable,Not Applicable
,54 years,54,Male,M,"Some college credit, but not a degree.",4,813,Not Applicable,Not Applicable
,54 years,54,Male,M,"Associate degree (AA,AS)",5,339,Not Applicable,Not Applicable
,54 years,54,Male,M,"Bachelor?s degree (BA, AB, BS)",6,434,Not Applicable,Not Applicable
,54 years,54,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,120,Not Applicable,Not Applicable
,54 years,54,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,44,Not Applicable,Not Applicable
,54 years,54,Male,M,Unknown or Not Stated,9,378,Not Applicable,Not Applicable
,55 years,55,Female,F,8th grade or less,1,126,Not Applicable,Not Applicable
,55 years,55,Female,F,9th through 12th grade with no diploma,2,357,Not Applicable,Not Applicable
,55 years,55,Female,F,High school graduate or GED completed,3,1266,Not Applicable,Not Applicable
,55 years,55,Female,F,"Some college credit, but not a degree.",4,430,Not Applicable,Not Applicable
,55 years,55,Female,F,"Associate degree (AA,AS)",5,213,Not Applicable,Not Applicable
,55 years,55,Female,F,"Bachelor?s degree (BA, AB, BS)",6,219,Not Applicable,Not Applicable
,55 years,55,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,63,Not Applicable,Not Applicable
,55 years,55,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,15,Not Applicable,Not Applicable
,55 years,55,Female,F,Unknown or Not Stated,9,111,Not Applicable,Not Applicable
,55 years,55,Male,M,8th grade or less,1,397,Not Applicable,Not Applicable
,55 years,55,Male,M,9th through 12th grade with no diploma,2,1157,Not Applicable,Not Applicable
,55 years,55,Male,M,High school graduate or GED completed,3,3484,Not Applicable,Not Applicable
,55 years,55,Male,M,"Some college credit, but not a degree.",4,792,Not Applicable,Not Applicable
,55 years,55,Male,M,"Associate degree (AA,AS)",5,358,Not Applicable,Not Applicable
,55 years,55,Male,M,"Bachelor?s degree (BA, AB, BS)",6,401,Not Applicable,Not Applicable
,55 years,55,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,111,Not Applicable,Not Applicable
,55 years,55,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,54,Not Applicable,Not Applicable
,55 years,55,Male,M,Unknown or Not Stated,9,383,Not Applicable,Not Applicable
,56 years,56,Female,F,8th grade or less,1,118,Not Applicable,Not Applicable
,56 years,56,Female,F,9th through 12th grade with no diploma,2,374,Not Applicable,Not Applicable
,56 years,56,Female,F,High school graduate or GED completed,3,1263,Not Applicable,Not Applicable
,56 years,56,Female,F,"Some college credit, but not a degree.",4,409,Not Applicable,Not Applicable
,56 years,56,Female,F,"Associate degree (AA,AS)",5,236,Not Applicable,Not Applicable
,56 years,56,Female,F,"Bachelor?s degree (BA, AB, BS)",6,213,Not Applicable,Not Applicable
,56 years,56,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,84,Not Applicable,Not Applicable
,56 years,56,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,15,Not Applicable,Not Applicable
,56 years,56,Female,F,Unknown or Not Stated,9,124,Not Applicable,Not Applicable
,56 years,56,Male,M,8th grade or less,1,409,Not Applicable,Not Applicable
,56 years,56,Male,M,9th through 12th grade with no diploma,2,1148,Not Applicable,Not Applicable
,56 years,56,Male,M,High school graduate or GED completed,3,3629,Not Applicable,Not Applicable
,56 years,56,Male,M,"Some college credit, but not a degree.",4,873,Not Applicable,Not Applicable
,56 years,56,Male,M,"Associate degree (AA,AS)",5,340,Not Applicable,Not Applicable
,56 years,56,Male,M,"Bachelor?s degree (BA, AB, BS)",6,438,Not Applicable,Not Applicable
,56 years,56,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,122,Not Applicable,Not Applicable
,56 years,56,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,44,Not Applicable,Not Applicable
,56 years,56,Male,M,Unknown or Not Stated,9,396,Not Applicable,Not Applicable
,57 years,57,Female,F,8th grade or less,1,131,Not Applicable,Not Applicable
,57 years,57,Female,F,9th through 12th grade with no diploma,2,396,Not Applicable,Not Applicable
,57 years,57,Female,F,High school graduate or GED completed,3,1306,Not Applicable,Not Applicable
,57 years,57,Female,F,"Some college credit, but not a degree.",4,402,Not Applicable,Not Applicable
,57 years,57,Female,F,"Associate degree (AA,AS)",5,259,Not Applicable,Not Applicable
,57 years,57,Female,F,"Bachelor?s degree (BA, AB, BS)",6,231,Not Applicable,Not Applicable
,57 years,57,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,68,Not Applicable,Not Applicable
,57 years,57,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,22,Not Applicable,Not Applicable
,57 years,57,Female,F,Unknown or Not Stated,9,116,Not Applicable,Not Applicable
,57 years,57,Male,M,8th grade or less,1,463,Not Applicable,Not Applicable
,57 years,57,Male,M,9th through 12th grade with no diploma,2,1179,Not Applicable,Not Applicable
,57 years,57,Male,M,High school graduate or GED completed,3,3811,Not Applicable,Not Applicable
,57 years,57,Male,M,"Some college credit, but not a degree.",4,843,Not Applicable,Not Applicable
,57 years,57,Male,M,"Associate degree (AA,AS)",5,360,Not Applicable,Not Applicable
,57 years,57,Male,M,"Bachelor?s degree (BA, AB, BS)",6,404,Not Applicable,Not Applicable
,57 years,57,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,111,Not Applicable,Not Applicable
,57 years,57,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,51,Not Applicable,Not Applicable
,57 years,57,Male,M,Unknown or Not Stated,9,443,Not Applicable,Not Applicable
,58 years,58,Female,F,8th grade or less,1,127,Not Applicable,Not Applicable
,58 years,58,Female,F,9th through 12th grade with no diploma,2,411,Not Applicable,Not Applicable
,58 years,58,Female,F,High school graduate or GED completed,3,1358,Not Applicable,Not Applicable
,58 years,58,Female,F,"Some college credit, but not a degree.",4,394,Not Applicable,Not Applicable
,58 years,58,Female,F,"Associate degree (AA,AS)",5,242,Not Applicable,Not Applicable
,58 years,58,Female,F,"Bachelor?s degree (BA, AB, BS)",6,226,Not Applicable,Not Applicable
,58 years,58,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,63,Not Applicable,Not Applicable
,58 years,58,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,13,Not Applicable,Not Applicable
,58 years,58,Female,F,Unknown or Not Stated,9,118,Not Applicable,Not Applicable
,58 years,58,Male,M,8th grade or less,1,445,Not Applicable,Not Applicable
,58 years,58,Male,M,9th through 12th grade with no diploma,2,1174,Not Applicable,Not Applicable
,58 years,58,Male,M,High school graduate or GED completed,3,3864,Not Applicable,Not Applicable
,58 years,58,Male,M,"Some college credit, but not a degree.",4,838,Not Applicable,Not Applicable
,58 years,58,Male,M,"Associate degree (AA,AS)",5,346,Not Applicable,Not Applicable
,58 years,58,Male,M,"Bachelor?s degree (BA, AB, BS)",6,452,Not Applicable,Not Applicable
,58 years,58,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,131,Not Applicable,Not Applicable
,58 years,58,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,48,Not Applicable,Not Applicable
,58 years,58,Male,M,Unknown or Not Stated,9,452,Not Applicable,Not Applicable
,59 years,59,Female,F,8th grade or less,1,139,Not Applicable,Not Applicable
,59 years,59,Female,F,9th through 12th grade with no diploma,2,436,Not Applicable,Not Applicable
,59 years,59,Female,F,High school graduate or GED completed,3,1367,Not Applicable,Not Applicable
,59 years,59,Female,F,"Some college credit, but not a degree.",4,420,Not Applicable,Not Applicable
,59 years,59,Female,F,"Associate degree (AA,AS)",5,251,Not Applicable,Not Applicable
,59 years,59,Female,F,"Bachelor?s degree (BA, AB, BS)",6,228,Not Applicable,Not Applicable
,59 years,59,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,65,Not Applicable,Not Applicable
,59 years,59,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,27,Not Applicable,Not Applicable
,59 years,59,Female,F,Unknown or Not Stated,9,122,Not Applicable,Not Applicable
,59 years,59,Male,M,8th grade or less,1,436,Not Applicable,Not Applicable
,59 years,59,Male,M,9th through 12th grade with no diploma,2,1166,Not Applicable,Not Applicable
,59 years,59,Male,M,High school graduate or GED completed,3,3709,Not Applicable,Not Applicable
,59 years,59,Male,M,"Some college credit, but not a degree.",4,842,Not Applicable,Not Applicable
,59 years,59,Male,M,"Associate degree (AA,AS)",5,354,Not Applicable,Not Applicable
,59 years,59,Male,M,"Bachelor?s degree (BA, AB, BS)",6,478,Not Applicable,Not Applicable
,59 years,59,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,133,Not Applicable,Not Applicable
,59 years,59,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,57,Not Applicable,Not Applicable
,59 years,59,Male,M,Unknown or Not Stated,9,516,Not Applicable,Not Applicable
,60 years,60,Female,F,8th grade or less,1,115,Not Applicable,Not Applicable
,60 years,60,Female,F,9th through 12th grade with no diploma,2,387,Not Applicable,Not Applicable
,60 years,60,Female,F,High school graduate or GED completed,3,1336,Not Applicable,Not Applicable
,60 years,60,Female,F,"Some college credit, but not a degree.",4,422,Not Applicable,Not Applicable
,60 years,60,Female,F,"Associate degree (AA,AS)",5,228,Not Applicable,Not Applicable
,60 years,60,Female,F,"Bachelor?s degree (BA, AB, BS)",6,248,Not Applicable,Not Applicable
,60 years,60,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,77,Not Applicable,Not Applicable
,60 years,60,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,19,Not Applicable,Not Applicable
,60 years,60,Female,F,Unknown or Not Stated,9,109,Not Applicable,Not Applicable
,60 years,60,Male,M,8th grade or less,1,415,Not Applicable,Not Applicable
,60 years,60,Male,M,9th through 12th grade with no diploma,2,1141,Not Applicable,Not Applicable
,60 years,60,Male,M,High school graduate or GED completed,3,3765,Not Applicable,Not Applicable
,60 years,60,Male,M,"Some college credit, but not a degree.",4,779,Not Applicable,Not Applicable
,60 years,60,Male,M,"Associate degree (AA,AS)",5,392,Not Applicable,Not Applicable
,60 years,60,Male,M,"Bachelor?s degree (BA, AB, BS)",6,416,Not Applicable,Not Applicable
,60 years,60,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,128,Not Applicable,Not Applicable
,60 years,60,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,56,Not Applicable,Not Applicable
,60 years,60,Male,M,Unknown or Not Stated,9,474,Not Applicable,Not Applicable
,61 years,61,Female,F,8th grade or less,1,105,Not Applicable,Not Applicable
,61 years,61,Female,F,9th through 12th grade with no diploma,2,355,Not Applicable,Not Applicable
,61 years,61,Female,F,High school graduate or GED completed,3,1283,Not Applicable,Not Applicable
,61 years,61,Female,F,"Some college credit, but not a degree.",4,418,Not Applicable,Not Applicable
,61 years,61,Female,F,"Associate degree (AA,AS)",5,261,Not Applicable,Not Applicable
,61 years,61,Female,F,"Bachelor?s degree (BA, AB, BS)",6,249,Not Applicable,Not Applicable
,61 years,61,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,82,Not Applicable,Not Applicable
,61 years,61,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,26,Not Applicable,Not Applicable
,61 years,61,Female,F,Unknown or Not Stated,9,129,Not Applicable,Not Applicable
,61 years,61,Male,M,8th grade or less,1,388,Not Applicable,Not Applicable
,61 years,61,Male,M,9th through 12th grade with no diploma,2,1102,Not Applicable,Not Applicable
,61 years,61,Male,M,High school graduate or GED completed,3,3496,Not Applicable,Not Applicable
,61 years,61,Male,M,"Some college credit, but not a degree.",4,835,Not Applicable,Not Applicable
,61 years,61,Male,M,"Associate degree (AA,AS)",5,343,Not Applicable,Not Applicable
,61 years,61,Male,M,"Bachelor?s degree (BA, AB, BS)",6,437,Not Applicable,Not Applicable
,61 years,61,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,115,Not Applicable,Not Applicable
,61 years,61,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,62,Not Applicable,Not Applicable
,61 years,61,Male,M,Unknown or Not Stated,9,450,Not Applicable,Not Applicable
,62 years,62,Female,F,8th grade or less,1,120,Not Applicable,Not Applicable
,62 years,62,Female,F,9th through 12th grade with no diploma,2,318,Not Applicable,Not Applicable
,62 years,62,Female,F,High school graduate or GED completed,3,1214,Not Applicable,Not Applicable
,62 years,62,Female,F,"Some college credit, but not a degree.",4,366,Not Applicable,Not Applicable
,62 years,62,Female,F,"Associate degree (AA,AS)",5,233,Not Applicable,Not Applicable
,62 years,62,Female,F,"Bachelor?s degree (BA, AB, BS)",6,233,Not Applicable,Not Applicable
,62 years,62,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,74,Not Applicable,Not Applicable
,62 years,62,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,20,Not Applicable,Not Applicable
,62 years,62,Female,F,Unknown or Not Stated,9,119,Not Applicable,Not Applicable
,62 years,62,Male,M,8th grade or less,1,392,Not Applicable,Not Applicable
,62 years,62,Male,M,9th through 12th grade with no diploma,2,999,Not Applicable,Not Applicable
,62 years,62,Male,M,High school graduate or GED completed,3,3516,Not Applicable,Not Applicable
,62 years,62,Male,M,"Some college credit, but not a degree.",4,801,Not Applicable,Not Applicable
,62 years,62,Male,M,"Associate degree (AA,AS)",5,308,Not Applicable,Not Applicable
,62 years,62,Male,M,"Bachelor?s degree (BA, AB, BS)",6,464,Not Applicable,Not Applicable
,62 years,62,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,125,Not Applicable,Not Applicable
,62 years,62,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,53,Not Applicable,Not Applicable
,62 years,62,Male,M,Unknown or Not Stated,9,467,Not Applicable,Not Applicable
,63 years,63,Female,F,8th grade or less,1,102,Not Applicable,Not Applicable
,63 years,63,Female,F,9th through 12th grade with no diploma,2,279,Not Applicable,Not Applicable
,63 years,63,Female,F,High school graduate or GED completed,3,1191,Not Applicable,Not Applicable
,63 years,63,Female,F,"Some college credit, but not a degree.",4,423,Not Applicable,Not Applicable
,63 years,63,Female,F,"Associate degree (AA,AS)",5,243,Not Applicable,Not Applicable
,63 years,63,Female,F,"Bachelor?s degree (BA, AB, BS)",6,211,Not Applicable,Not Applicable
,63 years,63,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,81,Not Applicable,Not Applicable
,63 years,63,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,18,Not Applicable,Not Applicable
,63 years,63,Female,F,Unknown or Not Stated,9,96,Not Applicable,Not Applicable
,63 years,63,Male,M,8th grade or less,1,337,Not Applicable,Not Applicable
,63 years,63,Male,M,9th through 12th grade with no diploma,2,944,Not Applicable,Not Applicable
,63 years,63,Male,M,High school graduate or GED completed,3,3400,Not Applicable,Not Applicable
,63 years,63,Male,M,"Some college credit, but not a degree.",4,787,Not Applicable,Not Applicable
,63 years,63,Male,M,"Associate degree (AA,AS)",5,315,Not Applicable,Not Applicable
,63 years,63,Male,M,"Bachelor?s degree (BA, AB, BS)",6,442,Not Applicable,Not Applicable
,63 years,63,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,116,Not Applicable,Not Applicable
,63 years,63,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,57,Not Applicable,Not Applicable
,63 years,63,Male,M,Unknown or Not Stated,9,448,Not Applicable,Not Applicable
,64 years,64,Female,F,8th grade or less,1,111,Not Applicable,Not Applicable
,64 years,64,Female,F,9th through 12th grade with no diploma,2,251,Not Applicable,Not Applicable
,64 years,64,Female,F,High school graduate or GED completed,3,1102,Not Applicable,Not Applicable
,64 years,64,Female,F,"Some college credit, but not a degree.",4,388,Not Applicable,Not Applicable
,64 years,64,Female,F,"Associate degree (AA,AS)",5,234,Not Applicable,Not Applicable
,64 years,64,Female,F,"Bachelor?s degree (BA, AB, BS)",6,235,Not Applicable,Not Applicable
,64 years,64,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,88,Not Applicable,Not Applicable
,64 years,64,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,22,Not Applicable,Not Applicable
,64 years,64,Female,F,Unknown or Not Stated,9,91,Not Applicable,Not Applicable
,64 years,64,Male,M,8th grade or less,1,340,Not Applicable,Not Applicable
,64 years,64,Male,M,9th through 12th grade with no diploma,2,844,Not Applicable,Not Applicable
,64 years,64,Male,M,High school graduate or GED completed,3,3118,Not Applicable,Not Applicable
,64 years,64,Male,M,"Some college credit, but not a degree.",4,757,Not Applicable,Not Applicable
,64 years,64,Male,M,"Associate degree (AA,AS)",5,356,Not Applicable,Not Applicable
,64 years,64,Male,M,"Bachelor?s degree (BA, AB, BS)",6,463,Not Applicable,Not Applicable
,64 years,64,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,132,Not Applicable,Not Applicable
,64 years,64,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,52,Not Applicable,Not Applicable
,64 years,64,Male,M,Unknown or Not Stated,9,443,Not Applicable,Not Applicable
,65 years,65,Female,F,8th grade or less,1,120,Not Applicable,Not Applicable
,65 years,65,Female,F,9th through 12th grade with no diploma,2,207,Not Applicable,Not Applicable
,65 years,65,Female,F,High school graduate or GED completed,3,1080,Not Applicable,Not Applicable
,65 years,65,Female,F,"Some college credit, but not a degree.",4,331,Not Applicable,Not Applicable
,65 years,65,Female,F,"Associate degree (AA,AS)",5,229,Not Applicable,Not Applicable
,65 years,65,Female,F,"Bachelor?s degree (BA, AB, BS)",6,276,Not Applicable,Not Applicable
,65 years,65,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,107,Not Applicable,Not Applicable
,65 years,65,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,19,Not Applicable,Not Applicable
,65 years,65,Female,F,Unknown or Not Stated,9,97,Not Applicable,Not Applicable
,65 years,65,Male,M,8th grade or less,1,320,Not Applicable,Not Applicable
,65 years,65,Male,M,9th through 12th grade with no diploma,2,739,Not Applicable,Not Applicable
,65 years,65,Male,M,High school graduate or GED completed,3,2812,Not Applicable,Not Applicable
,65 years,65,Male,M,"Some college credit, but not a degree.",4,761,Not Applicable,Not Applicable
,65 years,65,Male,M,"Associate degree (AA,AS)",5,335,Not Applicable,Not Applicable
,65 years,65,Male,M,"Bachelor?s degree (BA, AB, BS)",6,462,Not Applicable,Not Applicable
,65 years,65,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,141,Not Applicable,Not Applicable
