Notes,Single-Year Ages,Single-Year Ages Code,Sex,Sex Code,Education,Education Code,Deaths,Population,Crude Rate
,40 years,40,Male,M,High school graduate or GED completed,3,172,Not Applicable,Not Applicable
,40 years,40,Male,M,"Some college credit, but not a degree.",4,43,Not Applicable,Not Applicable
,40 years,40,Male,M,"Associate degree (AA,AS)",5,29,Not Applicable,Not Applicable
,40 years,40,Male,M,"Bachelor?s degree (BA, AB, BS)",6,30,Not Applicable,Not Applicable
,40 years,40,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,10,Not Applicable,Not Applicable
,40 years,40,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,41 years,41,Female,F,8th grade or less,1,11,Not Applicable,Not Applicable
,41 years,41,Female,F,9th through 12th grade with no diploma,2,39,Not Applicable,Not Applicable
,41 years,41,Female,F,High school graduate or GED completed,3,120,Not Applicable,Not Applicable
,41 years,41,Female,F,"Some college credit, but not a degree.",4,55,Not Applicable,Not Applicable
,41 years,41,Female,F,"Associate degree (AA,AS)",5,24,Not Applicable,Not Applicable
,41 years,41,Female,F,"Bachelor?s degree (BA, AB, BS)",6,29,Not Applicable,Not Applicable
,41 years,41,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,14,Not Applicable,Not Applicable
,41 years,41,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,41 years,41,Male,M,8th grade or less,1,33,Not Applicable,Not Applicable
,41 years,41,Male,M,9th through 12th grade with no diploma,2,65,Not Applicable,Not Applicable
,41 years,41,Male,M,High school graduate or GED completed,3,192,Not Applicable,Not Applicable
,41 years,41,Male,M,"Some college credit, but not a degree.",4,46,Not Applicable,Not Applicable
,41 years,41,Male,M,"Associate degree (AA,AS)",5,31,Not Applicable,Not Applicable
,41 years,41,Male,M,"Bachelor?s degree (BA, AB, BS)",6,29,Not Applicable,Not Applicable
,41 years,41,Male,M,Unknown or Not Stated,9,10,Not Applicable,Not Applicable
,41 years,41,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,42 years,42,Female,F,8th grade or less,1,11,Not Applicable,Not Applicable
,42 years,42,Female,F,9th through 12th grade with no diploma,2,46,Not Applicable,Not Applicable
,42 years,42,Female,F,High school graduate or GED completed,3,146,Not Applicable,Not Applicable
,42 years,42,Female,F,"Some college credit, but not a degree.",4,53,Not Applicable,Not Applicable
,42 years,42,Female,F,"Associate degree (AA,AS)",5,41,Not Applicable,Not Applicable
,42 years,42,Female,F,"Bachelor?s degree (BA, AB, BS)",6,28,Not Applicable,Not Applicable
,42 years,42,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,20,Not Applicable,Not Applicable
,42 years,42,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,42 years,42,Male,M,8th grade or less,1,42,Not Applicable,Not Applicable
,42 years,42,Male,M,9th through 12th grade with no diploma,2,75,Not Applicable,Not Applicable
,42 years,42,Male,M,High school graduate or GED completed,3,217,Not Applicable,Not Applicable
,42 years,42,Male,M,"Some college credit, but not a degree.",4,75,Not Applicable,Not Applicable
,42 years,42,Male,M,"Associate degree (AA,AS)",5,25,Not Applicable,Not Applicable
,42 years,42,Male,M,"Bachelor?s degree (BA, AB, BS)",6,36,Not Applicable,Not Applicable
,42 years,42,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,11,Not Applicable,Not Applicable
,42 years,42,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,43 years,43,Female,F,8th grade or less,1,14,Not Applicable,Not Applicable
,43 years,43,Female,F,9th through 12th grade with no diploma,2,69,Not Applicable,Not Applicable
,43 years,43,Female,F,High school graduate or GED completed,3,149,Not Applicable,Not Applicable
,43 years,43,Female,F,"Some college credit, but not a degree.",4,66,Not Applicable,Not Applicable
,43 years,43,Female,F,"Associate degree (AA,AS)",5,29,Not Applicable,Not Applicable
,43 years,43,Female,F,"Bachelor?s degree (BA, AB, BS)",6,38,Not Applicable,Not Applicable
,43 years,43,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,14,Not Applicable,Not Applicable
,43 years,43,Female,F,Unknown or Not Stated,9,10,Not Applicable,Not Applicable
,43 years,43,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,43 years,43,Male,M,8th grade or less,1,48,Not Applicable,Not Applicable
,43 years,43,Male,M,9th through 12th grade with no diploma,2,78,Not Applicable,Not Applicable
,43 years,43,Male,M,High school graduate or GED completed,3,229,Not Applicable,Not Applicable
,43 years,43,Male,M,"Some college credit, but not a degree.",4,60,Not Applicable,Not Applicable
,43 years,43,Male,M,"Associate degree (AA,AS)",5,30,Not Applicable,Not Applicable
,43 years,43,Male,M,"Bachelor?s degree (BA, AB, BS)",6,44,Not Applicable,Not Applicable
,43 years,43,Male,M,Unknown or Not Stated,9,13,Not Applicable,Not Applicable
,43 years,43,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,44 years,44,Female,F,8th grade or less,1,16,Not Applicable,Not Applicable
,44 years,44,Female,F,9th through 12th grade with no diploma,2,49,Not Applicable,Not Applicable
,44 years,44,Female,F,High school graduate or GED completed,3,177,Not Applicable,Not Applicable
,44 years,44,Female,F,"Some college credit, but not a degree.",4,63,Not Applicable,Not Applicable
,44 years,44,Female,F,"Associate degree (AA,AS)",5,27,Not Applicable,Not Applicable
,44 years,44,Female,F,"Bachelor?s degree (BA, AB, BS)",6,53,Not Applicable,Not Applicable
,44 years,44,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,18,Not Applicable,Not Applicable
,44 years,44,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,44 years,44,Male,M,8th grade or less,1,39,Not Applicable,Not Applicable
,44 years,44,Male,M,9th through 12th grade with no diploma,2,73,Not Applicable,Not Applicable
,44 years,44,Male,M,High school graduate or GED completed,3,234,Not Applicable,Not Applicable
,44 years,44,Male,M,"Some college credit, but not a degree.",4,76,Not Applicable,Not Applicable
,44 years,44,Male,M,"Associate degree (AA,AS)",5,34,Not Applicable,Not Applicable
,44 years,44,Male,M,"Bachelor?s degree (BA, AB, BS)",6,37,Not Applicable,Not Applicable
,44 years,44,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,45 years,45,Female,F,8th grade or less,1,17,Not Applicable,Not Applicable
,45 years,45,Female,F,9th through 12th grade with no diploma,2,56,Not Applicable,Not Applicable
,45 years,45,Female,F,High school graduate or GED completed,3,192,Not Applicable,Not Applicable
,45 years,45,Female,F,"Some college credit, but not a degree.",4,65,Not Applicable,Not Applicable
,45 years,45,Female,F,"Associate degree (AA,AS)",5,33,Not Applicable,Not Applicable
,45 years,45,Female,F,"Bachelor?s degree (BA, AB, BS)",6,35,Not Applicable,Not Applicable
,45 years,45,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,23,Not Applicable,Not Applicable
,45 years,45,Female,F,Unknown or Not Stated,9,10,Not Applicable,Not Applicable
,45 years,45,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,45 years,45,Male,M,8th grade or less,1,40,Not Applicable,Not Applicable
,45 years,45,Male,M,9th through 12th grade with no diploma,2,90,Not Applicable,Not Applicable
,45 years,45,Male,M,High school graduate or GED completed,3,274,Not Applicable,Not Applicable
,45 years,45,Male,M,"Some college credit, but not a degree.",4,83,Not Applicable,Not Applicable
,45 years,45,Male,M,"Associate degree (AA,AS)",5,37,Not Applicable,Not Applicable
,45 years,45,Male,M,"Bachelor?s degree (BA, AB, BS)",6,44,Not Applicable,Not Applicable
,45 years,45,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,11,Not Applicable,Not Applicable
,45 years,45,Male,M,Unknown or Not Stated,9,14,Not Applicable,Not Applicable
,45 years,45,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,46 years,46,Female,F,8th grade or less,1,23,Not Applicable,Not Applicable
,46 years,46,Female,F,9th through 12th grade with no diploma,2,67,Not Applicable,Not Applicable
,46 years,46,Female,F,High school graduate or GED completed,3,210,Not Applicable,Not Applicable
,46 years,46,Female,F,"Some college credit, but not a degree.",4,96,Not Applicable,Not Applicable
,46 years,46,Female,F,"Associate degree (AA,AS)",5,56,Not Applicable,Not Applicable
,46 years,46,Female,F,"Bachelor?s degree (BA, AB, BS)",6,32,Not Applicable,Not Applicable
,46 years,46,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,14,Not Applicable,Not Applicable
,46 years,46,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,46 years,46,Male,M,8th grade or less,1,44,Not Applicable,Not Applicable
,46 years,46,Male,M,9th through 12th grade with no diploma,2,87,Not Applicable,Not Applicable
,46 years,46,Male,M,High school graduate or GED completed,3,285,Not Applicable,Not Applicable
,46 years,46,Male,M,"Some college credit, but not a degree.",4,92,Not Applicable,Not Applicable
,46 years,46,Male,M,"Associate degree (AA,AS)",5,48,Not Applicable,Not Applicable
,46 years,46,Male,M,"Bachelor?s degree (BA, AB, BS)",6,44,Not Applicable,Not Applicable
,46 years,46,Male,M,Unknown or Not Stated,9,16,Not Applicable,Not Applicable
,46 years,46,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,47 years,47,Female,F,8th grade or less,1,26,Not Applicable,Not Applicable
,47 years,47,Female,F,9th through 12th grade with no diploma,2,61,Not Applicable,Not Applicable
,47 years,47,Female,F,High school graduate or GED completed,3,242,Not Applicable,Not Applicable
,47 years,47,Female,F,"Some college credit, but not a degree.",4,92,Not Applicable,Not Applicable
,47 years,47,Female,F,"Associate degree (AA,AS)",5,50,Not Applicable,Not Applicable
,47 years,47,Female,F,"Bachelor?s degree (BA, AB, BS)",6,62,Not Applicable,Not Applicable
,47 years,47,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,35,Not Applicable,Not Applicable
,47 years,47,Female,F,Unknown or Not Stated,9,10,Not Applicable,Not Applicable
,47 years,47,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,47 years,47,Male,M,8th grade or less,1,60,Not Applicable,Not Applicable
,47 years,47,Male,M,9th through 12th grade with no diploma,2,111,Not Applicable,Not Applicable
,47 years,47,Male,M,High school graduate or GED completed,3,335,Not Applicable,Not Applicable
,47 years,47,Male,M,"Some college credit, but not a degree.",4,99,Not Applicable,Not Applicable
,47 years,47,Male,M,"Associate degree (AA,AS)",5,33,Not Applicable,Not Applicable
,47 years,47,Male,M,"Bachelor?s degree (BA, AB, BS)",6,60,Not Applicable,Not Applicable
,47 years,47,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,16,Not Applicable,Not Applicable
,47 years,47,Male,M,Unknown or Not Stated,9,11,Not Applicable,Not Applicable
,47 years,47,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,48 years,48,Female,F,8th grade or less,1,34,Not Applicable,Not Applicable
,48 years,48,Female,F,9th through 12th grade with no diploma,2,77,Not Applicable,Not Applicable
,48 years,48,Female,F,High school graduate or GED completed,3,235,Not Applicable,Not Applicable
,48 years,48,Female,F,"Some college credit, but not a degree.",4,85,Not Applicable,Not Applicable
,48 years,48,Female,F,"Associate degree (AA,AS)",5,53,Not Applicable,Not Applicable
,48 years,48,Female,F,"Bachelor?s degree (BA, AB, BS)",6,54,Not Applicable,Not Applicable
,48 years,48,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,16,Not Applicable,Not Applicable
,48 years,48,Female,F,Unknown or Not Stated,9,10,Not Applicable,Not Applicable
,48 years,48,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,48 years,48,Male,M,8th grade or less,1,73,Not Applicable,Not Applicable
,48 years,48,Male,M,9th through 12th grade with no diploma,2,117,Not Applicable,Not Applicable
,48 years,48,Male,M,High school graduate or GED completed,3,339,Not Applicable,Not Applicable
,48 years,48,Male,M,"Some college credit, but not a degree.",4,127,Not Applicable,Not Applicable
,48 years,48,Male,M,"Associate degree (AA,AS)",5,52,Not Applicable,Not Applicable
,48 years,48,Male,M,"Bachelor?s degree (BA, AB, BS)",6,64,Not Applicable,Not Applicable
,48 years,48,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,24,Not Applicable,Not Applicable
,48 years,48,Male,M,Unknown or Not Stated,9,15,Not Applicable,Not Applicable
,48 years,48,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,49 years,49,Female,F,8th grade or less,1,35,Not Applicable,Not Applicable
,49 years,49,Female,F,9th through 12th grade with no diploma,2,81,Not Applicable,Not Applicable
,49 years,49,Female,F,High school graduate or GED completed,3,268,Not Applicable,Not Applicable
,49 years,49,Female,F,"Some college credit, but not a degree.",4,93,Not Applicable,Not Applicable
,49 years,49,Female,F,"Associate degree (AA,AS)",5,52,Not Applicable,Not Applicable
,49 years,49,Female,F,"Bachelor?s degree (BA, AB, BS)",6,54,Not Applicable,Not Applicable
,49 years,49,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,27,Not Applicable,Not Applicable
,49 years,49,Female,F,Unknown or Not Stated,9,10,Not Applicable,Not Applicable
,49 years,49,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,49 years,49,Male,M,8th grade or less,1,80,Not Applicable,Not Applicable
,49 years,49,Male,M,9th through 12th grade with no diploma,2,131,Not Applicable,Not Applicable
,49 years,49,Male,M,High school graduate or GED completed,3,381,Not Applicable,Not Applicable
,49 years,49,Male,M,"Some college credit, but not a degree.",4,114,Not Applicable,Not Applicable
,49 years,49,Male,M,"Associate degree (AA,AS)",5,44,Not Applicable,Not Applicable
,49 years,49,Male,M,"Bachelor?s degree (BA, AB, BS)",6,74,Not Applicable,Not Applicable
,49 years,49,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,23,Not Applicable,Not Applicable
,49 years,49,Male,M,Unknown or Not Stated,9,19,Not Applicable,Not Applicable
,49 years,49,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,50 years,50,Female,F,8th grade or less,1,42,Not Applicable,Not Applicable
,50 years,50,Female,F,9th through 12th grade with no diploma,2,90,Not Applicable,Not Applicable
,50 years,50,Female,F,High school graduate or GED completed,3,321,Not Applicable,Not Applicable
,50 years,50,Female,F,"Some college credit, but not a degree.",4,113,Not Applicable,Not Applicable
,50 years,50,Female,F,"Associate degree (AA,AS)",5,49,Not Applicable,Not Applicable
,50 years,50,Female,F,"Bachelor?s degree (BA, AB, BS)",6,62,Not Applicable,Not Applicable
,50 years,50,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,31,Not Applicable,Not Applicable
,50 years,50,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,50 years,50,Male,M,8th grade or less,1,66,Not Applicable,Not Applicable
,50 years,50,Male,M,9th through 12th grade with no diploma,2,143,Not Applicable,Not Applicable
,50 years,50,Male,M,High school graduate or GED completed,3,476,Not Applicable,Not Applicable
,50 years,50,Male,M,"Some college credit, but not a degree.",4,119,Not Applicable,Not Applicable
,50 years,50,Male,M,"Associate degree (AA,AS)",5,50,Not Applicable,Not Applicable
,50 years,50,Male,M,"Bachelor?s degree (BA, AB, BS)",6,93,Not Applicable,Not Applicable
,50 years,50,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,21,Not Applicable,Not Applicable
,50 years,50,Male,M,Unknown or Not Stated,9,11,Not Applicable,Not Applicable
,50 years,50,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,51 years,51,Female,F,8th grade or less,1,42,Not Applicable,Not Applicable
,51 years,51,Female,F,9th through 12th grade with no diploma,2,94,Not Applicable,Not Applicable
,51 years,51,Female,F,High school graduate or GED completed,3,321,Not Applicable,Not Applicable
,51 years,51,Female,F,"Some college credit, but not a degree.",4,109,Not Applicable,Not Applicable
,51 years,51,Female,F,"Associate degree (AA,AS)",5,80,Not Applicable,Not Applicable
,51 years,51,Female,F,"Bachelor?s degree (BA, AB, BS)",6,88,Not Applicable,Not Applicable
,51 years,51,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,40,Not Applicable,Not Applicable
,51 years,51,Female,F,Unknown or Not Stated,9,12,Not Applicable,Not Applicable
,51 years,51,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,51 years,51,Male,M,8th grade or less,1,85,Not Applicable,Not Applicable
,51 years,51,Male,M,9th through 12th grade with no diploma,2,152,Not Applicable,Not Applicable
,51 years,51,Male,M,High school graduate or GED completed,3,490,Not Applicable,Not Applicable
,51 years,51,Male,M,"Some college credit, but not a degree.",4,152,Not Applicable,Not Applicable
,51 years,51,Male,M,"Associate degree (AA,AS)",5,68,Not Applicable,Not Applicable
,51 years,51,Male,M,"Bachelor?s degree (BA, AB, BS)",6,110,Not Applicable,Not Applicable
,51 years,51,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,36,Not Applicable,Not Applicable
,51 years,51,Male,M,Unknown or Not Stated,9,18,Not Applicable,Not Applicable
,51 years,51,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,52 years,52,Female,F,8th grade or less,1,43,Not Applicable,Not Applicable
,52 years,52,Female,F,9th through 12th grade with no diploma,2,93,Not Applicable,Not Applicable
,52 years,52,Female,F,High school graduate or GED completed,3,382,Not Applicable,Not Applicable
,52 years,52,Female,F,"Some college credit, but not a degree.",4,129,Not Applicable,Not Applicable
,52 years,52,Female,F,"Associate degree (AA,AS)",5,77,Not Applicable,Not Applicable
,52 years,52,Female,F,"Bachelor?s degree (BA, AB, BS)",6,73,Not Applicable,Not Applicable
,52 years,52,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,23,Not Applicable,Not Applicable
,52 years,52,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,10,Not Applicable,Not Applicable
,52 years,52,Female,F,Unknown or Not Stated,9,15,Not Applicable,Not Applicable
,52 years,52,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,52 years,52,Male,M,8th grade or less,1,83,Not Applicable,Not Applicable
,52 years,52,Male,M,9th through 12th grade with no diploma,2,163,Not Applicable,Not Applicable
,52 years,52,Male,M,High school graduate or GED completed,3,519,Not Applicable,Not Applicable
,52 years,52,Male,M,"Some college credit, but not a degree.",4,162,Not Applicable,Not Applicable
,52 years,52,Male,M,"Associate degree (AA,AS)",5,77,Not Applicable,Not Applicable
,52 years,52,Male,M,"Bachelor?s degree (BA, AB, BS)",6,111,Not Applicable,Not Applicable
,52 years,52,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,30,Not Applicable,Not Applicable
,52 years,52,Male,M,Unknown or Not Stated,9,33,Not Applicable,Not Applicable
,52 years,52,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,53 years,53,Female,F,8th grade or less,1,64,Not Applicable,Not Applicable
,53 years,53,Female,F,9th through 12th grade with no diploma,2,105,Not Applicable,Not Applicable
,53 years,53,Female,F,High school graduate or GED completed,3,386,Not Applicable,Not Applicable
,53 years,53,Female,F,"Some college credit, but not a degree.",4,135,Not Applicable,Not Applicable
,53 years,53,Female,F,"Associate degree (AA,AS)",5,83,Not Applicable,Not Applicable
,53 years,53,Female,F,"Bachelor?s degree (BA, AB, BS)",6,102,Not Applicable,Not Applicable
,53 years,53,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,35,Not Applicable,Not Applicable
,53 years,53,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,11,Not Applicable,Not Applicable
,53 years,53,Female,F,Unknown or Not Stated,9,15,Not Applicable,Not Applicable
,53 years,53,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,53 years,53,Male,M,8th grade or less,1,90,Not Applicable,Not Applicable
,53 years,53,Male,M,9th through 12th grade with no diploma,2,195,Not Applicable,Not Applicable
,53 years,53,Male,M,High school graduate or GED completed,3,647,Not Applicable,Not Applicable
,53 years,53,Male,M,"Some college credit, but not a degree.",4,140,Not Applicable,Not Applicable
,53 years,53,Male,M,"Associate degree (AA,AS)",5,81,Not Applicable,Not Applicable
,53 years,53,Male,M,"Bachelor?s degree (BA, AB, BS)",6,111,Not Applicable,Not Applicable
,53 years,53,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,38,Not Applicable,Not Applicable
,53 years,53,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,14,Not Applicable,Not Applicable
,53 years,53,Male,M,Unknown or Not Stated,9,26,Not Applicable,Not Applicable
,53 years,53,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,54 years,54,Female,F,8th grade or less,1,61,Not Applicable,Not Applicable
,54 years,54,Female,F,9th through 12th grade with no diploma,2,107,Not Applicable,Not Applicable
,54 years,54,Female,F,High school graduate or GED completed,3,424,Not Applicable,Not Applicable
,54 years,54,Female,F,"Some college credit, but not a degree.",4,158,Not Applicable,Not Applicable
,54 years,54,Female,F,"Associate degree (AA,AS)",5,88,Not Applicable,Not Applicable
,54 years,54,Female,F,"Bachelor?s degree (BA, AB, BS)",6,92,Not Applicable,Not Applicable
,54 years,54,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,43,Not Applicable,Not Applicable
,54 years,54,Female,F,Unknown or Not Stated,9,16,Not Applicable,Not Applicable
,54 years,54,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,54 years,54,Male,M,8th grade or less,1,94,Not Applicable,Not Applicable
,54 years,54,Male,M,9th through 12th grade with no diploma,2,174,Not Applicable,Not Applicable
,54 years,54,Male,M,High school graduate or GED completed,3,657,Not Applicable,Not Applicable
,54 years,54,Male,M,"Some college credit, but not a degree.",4,176,Not Applicable,Not Applicable
,54 years,54,Male,M,"Associate degree (AA,AS)",5,80,Not Applicable,Not Applicable
,54 years,54,Male,M,"Bachelor?s degree (BA, AB, BS)",6,116,Not Applicable,Not Applicable
,54 years,54,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,27,Not Applicable,Not Applicable
,54 years,54,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,14,Not Applicable,Not Applicable
,54 years,54,Male,M,Unknown or Not Stated,9,50,Not Applicable,Not Applicable
,54 years,54,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,55 years,55,Female,F,8th grade or less,1,63,Not Applicable,Not Applicable
,55 years,55,Female,F,9th through 12th grade with no diploma,2,98,Not Applicable,Not Applicable
,55 years,55,Female,F,High school graduate or GED completed,3,451,Not Applicable,Not Applicable
,55 years,55,Female,F,"Some college credit, but not a degree.",4,177,Not Applicable,Not Applicable
,55 years,55,Female,F,"Associate degree (AA,AS)",5,98,Not Applicable,Not Applicable
,55 years,55,Female,F,"Bachelor?s degree (BA, AB, BS)",6,104,Not Applicable,Not Applicable
,55 years,55,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,35,Not Applicable,Not Applicable
,55 years,55,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,12,Not Applicable,Not Applicable
,55 years,55,Female,F,Unknown or Not Stated,9,32,Not Applicable,Not Applicable
,55 years,55,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,55 years,55,Male,M,8th grade or less,1,106,Not Applicable,Not Applicable
,55 years,55,Male,M,9th through 12th grade with no diploma,2,227,Not Applicable,Not Applicable
,55 years,55,Male,M,High school graduate or GED completed,3,719,Not Applicable,Not Applicable
,55 years,55,Male,M,"Some college credit, but not a degree.",4,178,Not Applicable,Not Applicable
,55 years,55,Male,M,"Associate degree (AA,AS)",5,91,Not Applicable,Not Applicable
,55 years,55,Male,M,"Bachelor?s degree (BA, AB, BS)",6,100,Not Applicable,Not Applicable
,55 years,55,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,37,Not Applicable,Not Applicable
,55 years,55,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,14,Not Applicable,Not Applicable
,55 years,55,Male,M,Unknown or Not Stated,9,38,Not Applicable,Not Applicable
,55 years,55,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,56 years,56,Female,F,8th grade or less,1,65,Not Applicable,Not Applicable
,56 years,56,Female,F,9th through 12th grade with no diploma,2,131,Not Applicable,Not Applicable
,56 years,56,Female,F,High school graduate or GED completed,3,490,Not Applicable,Not Applicable
,56 years,56,Female,F,"Some college credit, but not a degree.",4,167,Not Applicable,Not Applicable
,56 years,56,Female,F,"Associate degree (AA,AS)",5,119,Not Applicable,Not Applicable
,56 years,56,Female,F,"Bachelor?s degree (BA, AB, BS)",6,109,Not Applicable,Not Applicable
,56 years,56,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,44,Not Applicable,Not Applicable
,56 years,56,Female,F,Unknown or Not Stated,9,23,Not Applicable,Not Applicable
,56 years,56,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,56 years,56,Male,M,8th grade or less,1,107,Not Applicable,Not Applicable
,56 years,56,Male,M,9th through 12th grade with no diploma,2,249,Not Applicable,Not Applicable
,56 years,56,Male,M,High school graduate or GED completed,3,799,Not Applicable,Not Applicable
,56 years,56,Male,M,"Some college credit, but not a degree.",4,206,Not Applicable,Not Applicable
,56 years,56,Male,M,"Associate degree (AA,AS)",5,84,Not Applicable,Not Applicable
,56 years,56,Male,M,"Bachelor?s degree (BA, AB, BS)",6,134,Not Applicable,Not Applicable
,56 years,56,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,40,Not Applicable,Not Applicable
,56 years,56,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,10,Not Applicable,Not Applicable
,56 years,56,Male,M,Unknown or Not Stated,9,56,Not Applicable,Not Applicable
,56 years,56,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,57 years,57,Female,F,8th grade or less,1,69,Not Applicable,Not Applicable
,57 years,57,Female,F,9th through 12th grade with no diploma,2,134,Not Applicable,Not Applicable
,57 years,57,Female,F,High school graduate or GED completed,3,601,Not Applicable,Not Applicable
,57 years,57,Female,F,"Some college credit, but not a degree.",4,186,Not Applicable,Not Applicable
,57 years,57,Female,F,"Associate degree (AA,AS)",5,110,Not Applicable,Not Applicable
,57 years,57,Female,F,"Bachelor?s degree (BA, AB, BS)",6,102,Not Applicable,Not Applicable
,57 years,57,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,50,Not Applicable,Not Applicable
,57 years,57,Female,F,Unknown or Not Stated,9,22,Not Applicable,Not Applicable
,57 years,57,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,57 years,57,Male,M,8th grade or less,1,118,Not Applicable,Not Applicable
,57 years,57,Male,M,9th through 12th grade with no diploma,2,263,Not Applicable,Not Applicable
,57 years,57,Male,M,High school graduate or GED completed,3,986,Not Applicable,Not Applicable
,57 years,57,Male,M,"Some college credit, but not a degree.",4,248,Not Applicable,Not Applicable
,57 years,57,Male,M,"Associate degree (AA,AS)",5,119,Not Applicable,Not Applicable
,57 years,57,Male,M,"Bachelor?s degree (BA, AB, BS)",6,142,Not Applicable,Not Applicable
,57 years,57,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,46,Not Applicable,Not Applicable
,57 years,57,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,19,Not Applicable,Not Applicable
,57 years,57,Male,M,Unknown or Not Stated,9,69,Not Applicable,Not Applicable
,57 years,57,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,58 years,58,Female,F,8th grade or less,1,66,Not Applicable,Not Applicable
,58 years,58,Female,F,9th through 12th grade with no diploma,2,154,Not Applicable,Not Applicable
