Notes,Single-Year Ages,Single-Year Ages Code,Sex,Sex Code,Education,Education Code,Deaths,Population,Crude Rate
,51 years,51,Female,F,High school graduate or GED completed,3,2095,Not Applicable,Not Applicable
,51 years,51,Female,F,"Some college credit, but not a degree.",4,898,Not Applicable,Not Applicable
,51 years,51,Female,F,"Associate degree (AA,AS)",5,661,Not Applicable,Not Applicable
,51 years,51,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1053,Not Applicable,Not Applicable
,51 years,51,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,475,Not Applicable,Not Applicable
,51 years,51,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,99,Not Applicable,Not Applicable
,51 years,51,Female,F,Unknown or Not Stated,9,66,Not Applicable,Not Applicable
,51 years,51,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,51 years,51,Male,M,8th grade or less,1,274,Not Applicable,Not Applicable
,51 years,51,Male,M,9th through 12th grade with no diploma,2,646,Not Applicable,Not Applicable
,51 years,51,Male,M,High school graduate or GED completed,3,2389,Not Applicable,Not Applicable
,51 years,51,Male,M,"Some college credit, but not a degree.",4,745,Not Applicable,Not Applicable
,51 years,51,Male,M,"Associate degree (AA,AS)",5,396,Not Applicable,Not Applicable
,51 years,51,Male,M,"Bachelor?s degree (BA, AB, BS)",6,757,Not Applicable,Not Applicable
,51 years,51,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,244,Not Applicable,Not Applicable
,51 years,51,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,90,Not Applicable,Not Applicable
,51 years,51,Male,M,Unknown or Not Stated,9,84,Not Applicable,Not Applicable
,51 years,51,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,52 years,52,Female,F,8th grade or less,1,289,Not Applicable,Not Applicable
,52 years,52,Female,F,9th through 12th grade with no diploma,2,538,Not Applicable,Not Applicable
,52 years,52,Female,F,High school graduate or GED completed,3,2386,Not Applicable,Not Applicable
,52 years,52,Female,F,"Some college credit, but not a degree.",4,955,Not Applicable,Not Applicable
,52 years,52,Female,F,"Associate degree (AA,AS)",5,737,Not Applicable,Not Applicable
,52 years,52,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1161,Not Applicable,Not Applicable
,52 years,52,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,478,Not Applicable,Not Applicable
,52 years,52,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,121,Not Applicable,Not Applicable
,52 years,52,Female,F,Unknown or Not Stated,9,83,Not Applicable,Not Applicable
,52 years,52,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,52 years,52,Male,M,8th grade or less,1,289,Not Applicable,Not Applicable
,52 years,52,Male,M,9th through 12th grade with no diploma,2,778,Not Applicable,Not Applicable
,52 years,52,Male,M,High school graduate or GED completed,3,2700,Not Applicable,Not Applicable
,52 years,52,Male,M,"Some college credit, but not a degree.",4,856,Not Applicable,Not Applicable
,52 years,52,Male,M,"Associate degree (AA,AS)",5,445,Not Applicable,Not Applicable
,52 years,52,Male,M,"Bachelor?s degree (BA, AB, BS)",6,784,Not Applicable,Not Applicable
,52 years,52,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,306,Not Applicable,Not Applicable
,52 years,52,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,116,Not Applicable,Not Applicable
,52 years,52,Male,M,Unknown or Not Stated,9,107,Not Applicable,Not Applicable
,52 years,52,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,53 years,53,Female,F,8th grade or less,1,313,Not Applicable,Not Applicable
,53 years,53,Female,F,9th through 12th grade with no diploma,2,579,Not Applicable,Not Applicable
,53 years,53,Female,F,High school graduate or GED completed,3,2547,Not Applicable,Not Applicable
,53 years,53,Female,F,"Some college credit, but not a degree.",4,1071,Not Applicable,Not Applicable
,53 years,53,Female,F,"Associate degree (AA,AS)",5,758,Not Applicable,Not Applicable
,53 years,53,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1213,Not Applicable,Not Applicable
,53 years,53,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,572,Not Applicable,Not Applicable
,53 years,53,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,126,Not Applicable,Not Applicable
,53 years,53,Female,F,Unknown or Not Stated,9,76,Not Applicable,Not Applicable
,53 years,53,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,53 years,53,Male,M,8th grade or less,1,342,Not Applicable,Not Applicable
,53 years,53,Male,M,9th through 12th grade with no diploma,2,826,Not Applicable,Not Applicable
,53 years,53,Male,M,High school graduate or GED completed,3,2961,Not Applicable,Not Applicable
,53 years,53,Male,M,"Some college credit, but not a degree.",4,967,Not Applicable,Not Applicable
,53 years,53,Male,M,"Associate degree (AA,AS)",5,512,Not Applicable,Not Applicable
,53 years,53,Male,M,"Bachelor?s degree (BA, AB, BS)",6,845,Not Applicable,Not Applicable
,53 years,53,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,326,Not Applicable,Not Applicable
,53 years,53,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,112,Not Applicable,Not Applicable
,53 years,53,Male,M,Unknown or Not Stated,9,111,Not Applicable,Not Applicable
,53 years,53,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,54 years,54,Female,F,8th grade or less,1,335,Not Applicable,Not Applicable
,54 years,54,Female,F,9th through 12th grade with no diploma,2,638,Not Applicable,Not Applicable
,54 years,54,Female,F,High school graduate or GED completed,3,2858,Not Applicable,Not Applicable
,54 years,54,Female,F,"Some college credit, but not a degree.",4,1132,Not Applicable,Not Applicable
,54 years,54,Female,F,"Associate degree (AA,AS)",5,820,Not Applicable,Not Applicable
,54 years,54,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1220,Not Applicable,Not Applicable
,54 years,54,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,524,Not Applicable,Not Applicable
,54 years,54,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,143,Not Applicable,Not Applicable
,54 years,54,Female,F,Unknown or Not Stated,9,97,Not Applicable,Not Applicable
,54 years,54,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,54 years,54,Male,M,8th grade or less,1,385,Not Applicable,Not Applicable
,54 years,54,Male,M,9th through 12th grade with no diploma,2,950,Not Applicable,Not Applicable
,54 years,54,Male,M,High school graduate or GED completed,3,3466,Not Applicable,Not Applicable
,54 years,54,Male,M,"Some college credit, but not a degree.",4,1027,Not Applicable,Not Applicable
,54 years,54,Male,M,"Associate degree (AA,AS)",5,555,Not Applicable,Not Applicable
,54 years,54,Male,M,"Bachelor?s degree (BA, AB, BS)",6,875,Not Applicable,Not Applicable
,54 years,54,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,310,Not Applicable,Not Applicable
,54 years,54,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,108,Not Applicable,Not Applicable
,54 years,54,Male,M,Unknown or Not Stated,9,157,Not Applicable,Not Applicable
,54 years,54,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,55 years,55,Female,F,8th grade or less,1,376,Not Applicable,Not Applicable
,55 years,55,Female,F,9th through 12th grade with no diploma,2,737,Not Applicable,Not Applicable
,55 years,55,Female,F,High school graduate or GED completed,3,3394,Not Applicable,Not Applicable
,55 years,55,Female,F,"Some college credit, but not a degree.",4,1318,Not Applicable,Not Applicable
,55 years,55,Female,F,"Associate degree (AA,AS)",5,898,Not Applicable,Not Applicable
,55 years,55,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1336,Not Applicable,Not Applicable
,55 years,55,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,530,Not Applicable,Not Applicable
,55 years,55,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,164,Not Applicable,Not Applicable
,55 years,55,Female,F,Unknown or Not Stated,9,99,Not Applicable,Not Applicable
,55 years,55,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,55 years,55,Male,M,8th grade or less,1,499,Not Applicable,Not Applicable
,55 years,55,Male,M,9th through 12th grade with no diploma,2,1098,Not Applicable,Not Applicable
,55 years,55,Male,M,High school graduate or GED completed,3,4008,Not Applicable,Not Applicable
,55 years,55,Male,M,"Some college credit, but not a degree.",4,1173,Not Applicable,Not Applicable
,55 years,55,Male,M,"Associate degree (AA,AS)",5,566,Not Applicable,Not Applicable
,55 years,55,Male,M,"Bachelor?s degree (BA, AB, BS)",6,994,Not Applicable,Not Applicable
,55 years,55,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,340,Not Applicable,Not Applicable
,55 years,55,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,129,Not Applicable,Not Applicable
,55 years,55,Male,M,Unknown or Not Stated,9,163,Not Applicable,Not Applicable
,55 years,55,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,56 years,56,Female,F,8th grade or less,1,443,Not Applicable,Not Applicable
,56 years,56,Female,F,9th through 12th grade with no diploma,2,799,Not Applicable,Not Applicable
,56 years,56,Female,F,High school graduate or GED completed,3,3818,Not Applicable,Not Applicable
,56 years,56,Female,F,"Some college credit, but not a degree.",4,1474,Not Applicable,Not Applicable
,56 years,56,Female,F,"Associate degree (AA,AS)",5,1038,Not Applicable,Not Applicable
,56 years,56,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1492,Not Applicable,Not Applicable
,56 years,56,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,546,Not Applicable,Not Applicable
,56 years,56,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,159,Not Applicable,Not Applicable
,56 years,56,Female,F,Unknown or Not Stated,9,108,Not Applicable,Not Applicable
,56 years,56,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,56 years,56,Male,M,8th grade or less,1,553,Not Applicable,Not Applicable
,56 years,56,Male,M,9th through 12th grade with no diploma,2,1270,Not Applicable,Not Applicable
,56 years,56,Male,M,High school graduate or GED completed,3,4754,Not Applicable,Not Applicable
,56 years,56,Male,M,"Some college credit, but not a degree.",4,1304,Not Applicable,Not Applicable
,56 years,56,Male,M,"Associate degree (AA,AS)",5,677,Not Applicable,Not Applicable
,56 years,56,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1116,Not Applicable,Not Applicable
,56 years,56,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,384,Not Applicable,Not Applicable
,56 years,56,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,154,Not Applicable,Not Applicable
,56 years,56,Male,M,Unknown or Not Stated,9,178,Not Applicable,Not Applicable
,56 years,56,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,57 years,57,Female,F,8th grade or less,1,455,Not Applicable,Not Applicable
,57 years,57,Female,F,9th through 12th grade with no diploma,2,923,Not Applicable,Not Applicable
,57 years,57,Female,F,High school graduate or GED completed,3,4416,Not Applicable,Not Applicable
,57 years,57,Female,F,"Some college credit, but not a degree.",4,1712,Not Applicable,Not Applicable
,57 years,57,Female,F,"Associate degree (AA,AS)",5,1192,Not Applicable,Not Applicable
,57 years,57,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1669,Not Applicable,Not Applicable
,57 years,57,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,593,Not Applicable,Not Applicable
,57 years,57,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,176,Not Applicable,Not Applicable
,57 years,57,Female,F,Unknown or Not Stated,9,140,Not Applicable,Not Applicable
,57 years,57,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,57 years,57,Male,M,8th grade or less,1,657,Not Applicable,Not Applicable
,57 years,57,Male,M,9th through 12th grade with no diploma,2,1504,Not Applicable,Not Applicable
,57 years,57,Male,M,High school graduate or GED completed,3,5677,Not Applicable,Not Applicable
,57 years,57,Male,M,"Some college credit, but not a degree.",4,1400,Not Applicable,Not Applicable
,57 years,57,Male,M,"Associate degree (AA,AS)",5,803,Not Applicable,Not Applicable
,57 years,57,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1182,Not Applicable,Not Applicable
,57 years,57,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,420,Not Applicable,Not Applicable
,57 years,57,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,164,Not Applicable,Not Applicable
,57 years,57,Male,M,Unknown or Not Stated,9,207,Not Applicable,Not Applicable
,57 years,57,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,58 years,58,Female,F,8th grade or less,1,511,Not Applicable,Not Applicable
,58 years,58,Female,F,9th through 12th grade with no diploma,2,1052,Not Applicable,Not Applicable
,58 years,58,Female,F,High school graduate or GED completed,3,4894,Not Applicable,Not Applicable
,58 years,58,Female,F,"Some college credit, but not a degree.",4,1824,Not Applicable,Not Applicable
,58 years,58,Female,F,"Associate degree (AA,AS)",5,1290,Not Applicable,Not Applicable
,58 years,58,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1721,Not Applicable,Not Applicable
,58 years,58,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,666,Not Applicable,Not Applicable
,58 years,58,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,174,Not Applicable,Not Applicable
,58 years,58,Female,F,Unknown or Not Stated,9,173,Not Applicable,Not Applicable
,58 years,58,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,58 years,58,Male,M,8th grade or less,1,708,Not Applicable,Not Applicable
,58 years,58,Male,M,9th through 12th grade with no diploma,2,1895,Not Applicable,Not Applicable
,58 years,58,Male,M,High school graduate or GED completed,3,6353,Not Applicable,Not Applicable
,58 years,58,Male,M,"Some college credit, but not a degree.",4,1736,Not Applicable,Not Applicable
,58 years,58,Male,M,"Associate degree (AA,AS)",5,909,Not Applicable,Not Applicable
,58 years,58,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1386,Not Applicable,Not Applicable
,58 years,58,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,456,Not Applicable,Not Applicable
,58 years,58,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,204,Not Applicable,Not Applicable
,58 years,58,Male,M,Unknown or Not Stated,9,278,Not Applicable,Not Applicable
,58 years,58,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,59 years,59,Female,F,8th grade or less,1,535,Not Applicable,Not Applicable
,59 years,59,Female,F,9th through 12th grade with no diploma,2,1245,Not Applicable,Not Applicable
,59 years,59,Female,F,High school graduate or GED completed,3,5799,Not Applicable,Not Applicable
,59 years,59,Female,F,"Some college credit, but not a degree.",4,2046,Not Applicable,Not Applicable
,59 years,59,Female,F,"Associate degree (AA,AS)",5,1456,Not Applicable,Not Applicable
,59 years,59,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1953,Not Applicable,Not Applicable
,59 years,59,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,751,Not Applicable,Not Applicable
,59 years,59,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,193,Not Applicable,Not Applicable
,59 years,59,Female,F,Unknown or Not Stated,9,178,Not Applicable,Not Applicable
,59 years,59,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,59 years,59,Male,M,8th grade or less,1,765,Not Applicable,Not Applicable
,59 years,59,Male,M,9th through 12th grade with no diploma,2,2106,Not Applicable,Not Applicable
,59 years,59,Male,M,High school graduate or GED completed,3,7250,Not Applicable,Not Applicable
,59 years,59,Male,M,"Some college credit, but not a degree.",4,1912,Not Applicable,Not Applicable
,59 years,59,Male,M,"Associate degree (AA,AS)",5,1042,Not Applicable,Not Applicable
,59 years,59,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1542,Not Applicable,Not Applicable
,59 years,59,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,498,Not Applicable,Not Applicable
,59 years,59,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,222,Not Applicable,Not Applicable
,59 years,59,Male,M,Unknown or Not Stated,9,326,Not Applicable,Not Applicable
,59 years,59,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,60 years,60,Female,F,8th grade or less,1,574,Not Applicable,Not Applicable
,60 years,60,Female,F,9th through 12th grade with no diploma,2,1317,Not Applicable,Not Applicable
,60 years,60,Female,F,High school graduate or GED completed,3,6262,Not Applicable,Not Applicable
,60 years,60,Female,F,"Some college credit, but not a degree.",4,2255,Not Applicable,Not Applicable
,60 years,60,Female,F,"Associate degree (AA,AS)",5,1688,Not Applicable,Not Applicable
,60 years,60,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2005,Not Applicable,Not Applicable
,60 years,60,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,822,Not Applicable,Not Applicable
,60 years,60,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,220,Not Applicable,Not Applicable
,60 years,60,Female,F,Unknown or Not Stated,9,200,Not Applicable,Not Applicable
,60 years,60,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,60 years,60,Male,M,8th grade or less,1,860,Not Applicable,Not Applicable
,60 years,60,Male,M,9th through 12th grade with no diploma,2,2314,Not Applicable,Not Applicable
,60 years,60,Male,M,High school graduate or GED completed,3,8238,Not Applicable,Not Applicable
,60 years,60,Male,M,"Some college credit, but not a degree.",4,2205,Not Applicable,Not Applicable
,60 years,60,Male,M,"Associate degree (AA,AS)",5,1125,Not Applicable,Not Applicable
,60 years,60,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1687,Not Applicable,Not Applicable
,60 years,60,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,550,Not Applicable,Not Applicable
,60 years,60,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,271,Not Applicable,Not Applicable
,60 years,60,Male,M,Unknown or Not Stated,9,369,Not Applicable,Not Applicable
,60 years,60,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,61 years,61,Female,F,8th grade or less,1,673,Not Applicable,Not Applicable
,61 years,61,Female,F,9th through 12th grade with no diploma,2,1414,Not Applicable,Not Applicable
,61 years,61,Female,F,High school graduate or GED completed,3,6974,Not Applicable,Not Applicable
,61 years,61,Female,F,"Some college credit, but not a degree.",4,2387,Not Applicable,Not Applicable
,61 years,61,Female,F,"Associate degree (AA,AS)",5,1762,Not Applicable,Not Applicable
,61 years,61,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2290,Not Applicable,Not Applicable
,61 years,61,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,834,Not Applicable,Not Applicable
,61 years,61,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,235,Not Applicable,Not Applicable
,61 years,61,Female,F,Unknown or Not Stated,9,221,Not Applicable,Not Applicable
,61 years,61,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,61 years,61,Male,M,8th grade or less,1,995,Not Applicable,Not Applicable
,61 years,61,Male,M,9th through 12th grade with no diploma,2,2560,Not Applicable,Not Applicable
,61 years,61,Male,M,High school graduate or GED completed,3,9312,Not Applicable,Not Applicable
,61 years,61,Male,M,"Some college credit, but not a degree.",4,2470,Not Applicable,Not Applicable
,61 years,61,Male,M,"Associate degree (AA,AS)",5,1213,Not Applicable,Not Applicable
,61 years,61,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1872,Not Applicable,Not Applicable
,61 years,61,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,650,Not Applicable,Not Applicable
,61 years,61,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,266,Not Applicable,Not Applicable
,61 years,61,Male,M,Unknown or Not Stated,9,399,Not Applicable,Not Applicable
,61 years,61,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,62 years,62,Female,F,8th grade or less,1,704,Not Applicable,Not Applicable
,62 years,62,Female,F,9th through 12th grade with no diploma,2,1522,Not Applicable,Not Applicable
,62 years,62,Female,F,High school graduate or GED completed,3,7694,Not Applicable,Not Applicable
,62 years,62,Female,F,"Some college credit, but not a degree.",4,2660,Not Applicable,Not Applicable
,62 years,62,Female,F,"Associate degree (AA,AS)",5,1870,Not Applicable,Not Applicable
,62 years,62,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2444,Not Applicable,Not Applicable
,62 years,62,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,960,Not Applicable,Not Applicable
,62 years,62,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,201,Not Applicable,Not Applicable
,62 years,62,Female,F,Unknown or Not Stated,9,227,Not Applicable,Not Applicable
,62 years,62,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,62 years,62,Male,M,8th grade or less,1,1078,Not Applicable,Not Applicable
,62 years,62,Male,M,9th through 12th grade with no diploma,2,2729,Not Applicable,Not Applicable
,62 years,62,Male,M,High school graduate or GED completed,3,9978,Not Applicable,Not Applicable
,62 years,62,Male,M,"Some college credit, but not a degree.",4,2630,Not Applicable,Not Applicable
,62 years,62,Male,M,"Associate degree (AA,AS)",5,1393,Not Applicable,Not Applicable
,62 years,62,Male,M,"Bachelor?s degree (BA, AB, BS)",6,2035,Not Applicable,Not Applicable
,62 years,62,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,654,Not Applicable,Not Applicable
,62 years,62,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,328,Not Applicable,Not Applicable
,62 years,62,Male,M,Unknown or Not Stated,9,459,Not Applicable,Not Applicable
,62 years,62,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,63 years,63,Female,F,8th grade or less,1,774,Not Applicable,Not Applicable
,63 years,63,Female,F,9th through 12th grade with no diploma,2,1522,Not Applicable,Not Applicable
,63 years,63,Female,F,High school graduate or GED completed,3,8150,Not Applicable,Not Applicable
,63 years,63,Female,F,"Some college credit, but not a degree.",4,2875,Not Applicable,Not Applicable
,63 years,63,Female,F,"Associate degree (AA,AS)",5,2068,Not Applicable,Not Applicable
,63 years,63,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2658,Not Applicable,Not Applicable
,63 years,63,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,981,Not Applicable,Not Applicable
,63 years,63,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,245,Not Applicable,Not Applicable
,63 years,63,Female,F,Unknown or Not Stated,9,242,Not Applicable,Not Applicable
,63 years,63,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,63 years,63,Male,M,8th grade or less,1,1135,Not Applicable,Not Applicable
,63 years,63,Male,M,9th through 12th grade with no diploma,2,2748,Not Applicable,Not Applicable
,63 years,63,Male,M,High school graduate or GED completed,3,10993,Not Applicable,Not Applicable
,63 years,63,Male,M,"Some college credit, but not a degree.",4,2887,Not Applicable,Not Applicable
,63 years,63,Male,M,"Associate degree (AA,AS)",5,1559,Not Applicable,Not Applicable
,63 years,63,Male,M,"Bachelor?s degree (BA, AB, BS)",6,2264,Not Applicable,Not Applicable
,63 years,63,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,692,Not Applicable,Not Applicable
,63 years,63,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,365,Not Applicable,Not Applicable
,63 years,63,Male,M,Unknown or Not Stated,9,509,Not Applicable,Not Applicable
,63 years,63,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,64 years,64,Female,F,8th grade or less,1,775,Not Applicable,Not Applicable
,64 years,64,Female,F,9th through 12th grade with no diploma,2,1588,Not Applicable,Not Applicable
,64 years,64,Female,F,High school graduate or GED completed,3,8706,Not Applicable,Not Applicable
,64 years,64,Female,F,"Some college credit, but not a degree.",4,3027,Not Applicable,Not Applicable
,64 years,64,Female,F,"Associate degree (AA,AS)",5,2236,Not Applicable,Not Applicable
,64 years,64,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2653,Not Applicable,Not Applicable
,64 years,64,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1112,Not Applicable,Not Applicable
,64 years,64,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,270,Not Applicable,Not Applicable
,64 years,64,Female,F,Unknown or Not Stated,9,233,Not Applicable,Not Applicable
,64 years,64,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,64 years,64,Male,M,8th grade or less,1,1183,Not Applicable,Not Applicable
,64 years,64,Male,M,9th through 12th grade with no diploma,2,2902,Not Applicable,Not Applicable
,64 years,64,Male,M,High school graduate or GED completed,3,11663,Not Applicable,Not Applicable
,64 years,64,Male,M,"Some college credit, but not a degree.",4,3415,Not Applicable,Not Applicable
,64 years,64,Male,M,"Associate degree (AA,AS)",5,1714,Not Applicable,Not Applicable
,64 years,64,Male,M,"Bachelor?s degree (BA, AB, BS)",6,2499,Not Applicable,Not Applicable
,64 years,64,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,838,Not Applicable,Not Applicable
,64 years,64,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,395,Not Applicable,Not Applicable
,64 years,64,Male,M,Unknown or Not Stated,9,511,Not Applicable,Not Applicable
,64 years,64,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,65 years,65,Female,F,8th grade or less,1,804,Not Applicable,Not Applicable
,65 years,65,Female,F,9th through 12th grade with no diploma,2,1676,Not Applicable,Not Applicable
,65 years,65,Female,F,High school graduate or GED completed,3,8905,Not Applicable,Not Applicable
,65 years,65,Female,F,"Some college credit, but not a degree.",4,3185,Not Applicable,Not Applicable
,65 years,65,Female,F,"Associate degree (AA,AS)",5,2315,Not Applicable,Not Applicable
,65 years,65,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2929,Not Applicable,Not Applicable
,65 years,65,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1170,Not Applicable,Not Applicable
,65 years,65,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,282,Not Applicable,Not Applicable
,65 years,65,Female,F,Unknown or Not Stated,9,265,Not Applicable,Not Applicable
,65 years,65,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,65 years,65,Male,M,8th grade or less,1,1239,Not Applicable,Not Applicable
,65 years,65,Male,M,9th through 12th grade with no diploma,2,2888,Not Applicable,Not Applicable
,65 years,65,Male,M,High school graduate or GED completed,3,12066,Not Applicable,Not Applicable
,65 years,65,Male,M,"Some college credit, but not a degree.",4,3495,Not Applicable,Not Applicable
,65 years,65,Male,M,"Associate degree (AA,AS)",5,1849,Not Applicable,Not Applicable
,65 years,65,Male,M,"Bachelor?s degree (BA, AB, BS)",6,2648,Not Applicable,Not Applicable
