Notes,Single-Year Ages,Single-Year Ages Code,Sex,Sex Code,Education,Education Code,Deaths,Population,Crude Rate
,52 years,52,Male,M,High school graduate or GED completed,3,1697,Not Applicable,Not Applicable
,52 years,52,Male,M,"Some college credit, but not a degree.",4,545,Not Applicable,Not Applicable
,52 years,52,Male,M,"Associate degree (AA,AS)",5,313,Not Applicable,Not Applicable
,52 years,52,Male,M,"Bachelor?s degree (BA, AB, BS)",6,348,Not Applicable,Not Applicable
,52 years,52,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,84,Not Applicable,Not Applicable
,52 years,52,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,22,Not Applicable,Not Applicable
,52 years,52,Male,M,Unknown or Not Stated,9,62,Not Applicable,Not Applicable
,52 years,52,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,53 years,53,Female,F,8th grade or less,1,127,Not Applicable,Not Applicable
,53 years,53,Female,F,9th through 12th grade with no diploma,2,228,Not Applicable,Not Applicable
,53 years,53,Female,F,High school graduate or GED completed,3,934,Not Applicable,Not Applicable
,53 years,53,Female,F,"Some college credit, but not a degree.",4,352,Not Applicable,Not Applicable
,53 years,53,Female,F,"Associate degree (AA,AS)",5,231,Not Applicable,Not Applicable
,53 years,53,Female,F,"Bachelor?s degree (BA, AB, BS)",6,228,Not Applicable,Not Applicable
,53 years,53,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,71,Not Applicable,Not Applicable
,53 years,53,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,21,Not Applicable,Not Applicable
,53 years,53,Female,F,Unknown or Not Stated,9,25,Not Applicable,Not Applicable
,53 years,53,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,53 years,53,Male,M,8th grade or less,1,289,Not Applicable,Not Applicable
,53 years,53,Male,M,9th through 12th grade with no diploma,2,385,Not Applicable,Not Applicable
,53 years,53,Male,M,High school graduate or GED completed,3,1640,Not Applicable,Not Applicable
,53 years,53,Male,M,"Some college credit, but not a degree.",4,557,Not Applicable,Not Applicable
,53 years,53,Male,M,"Associate degree (AA,AS)",5,294,Not Applicable,Not Applicable
,53 years,53,Male,M,"Bachelor?s degree (BA, AB, BS)",6,359,Not Applicable,Not Applicable
,53 years,53,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,111,Not Applicable,Not Applicable
,53 years,53,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,30,Not Applicable,Not Applicable
,53 years,53,Male,M,Unknown or Not Stated,9,64,Not Applicable,Not Applicable
,53 years,53,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,54 years,54,Female,F,8th grade or less,1,145,Not Applicable,Not Applicable
,54 years,54,Female,F,9th through 12th grade with no diploma,2,248,Not Applicable,Not Applicable
,54 years,54,Female,F,High school graduate or GED completed,3,1066,Not Applicable,Not Applicable
,54 years,54,Female,F,"Some college credit, but not a degree.",4,426,Not Applicable,Not Applicable
,54 years,54,Female,F,"Associate degree (AA,AS)",5,246,Not Applicable,Not Applicable
,54 years,54,Female,F,"Bachelor?s degree (BA, AB, BS)",6,207,Not Applicable,Not Applicable
,54 years,54,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,73,Not Applicable,Not Applicable
,54 years,54,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,12,Not Applicable,Not Applicable
,54 years,54,Female,F,Unknown or Not Stated,9,31,Not Applicable,Not Applicable
,54 years,54,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,54 years,54,Male,M,8th grade or less,1,318,Not Applicable,Not Applicable
,54 years,54,Male,M,9th through 12th grade with no diploma,2,409,Not Applicable,Not Applicable
,54 years,54,Male,M,High school graduate or GED completed,3,1834,Not Applicable,Not Applicable
,54 years,54,Male,M,"Some college credit, but not a degree.",4,552,Not Applicable,Not Applicable
,54 years,54,Male,M,"Associate degree (AA,AS)",5,304,Not Applicable,Not Applicable
,54 years,54,Male,M,"Bachelor?s degree (BA, AB, BS)",6,362,Not Applicable,Not Applicable
,54 years,54,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,104,Not Applicable,Not Applicable
,54 years,54,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,32,Not Applicable,Not Applicable
,54 years,54,Male,M,Unknown or Not Stated,9,80,Not Applicable,Not Applicable
,54 years,54,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,55 years,55,Female,F,8th grade or less,1,182,Not Applicable,Not Applicable
,55 years,55,Female,F,9th through 12th grade with no diploma,2,309,Not Applicable,Not Applicable
,55 years,55,Female,F,High school graduate or GED completed,3,1158,Not Applicable,Not Applicable
,55 years,55,Female,F,"Some college credit, but not a degree.",4,431,Not Applicable,Not Applicable
,55 years,55,Female,F,"Associate degree (AA,AS)",5,273,Not Applicable,Not Applicable
,55 years,55,Female,F,"Bachelor?s degree (BA, AB, BS)",6,236,Not Applicable,Not Applicable
,55 years,55,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,75,Not Applicable,Not Applicable
,55 years,55,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,19,Not Applicable,Not Applicable
,55 years,55,Female,F,Unknown or Not Stated,9,27,Not Applicable,Not Applicable
,55 years,55,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,55 years,55,Male,M,8th grade or less,1,348,Not Applicable,Not Applicable
,55 years,55,Male,M,9th through 12th grade with no diploma,2,464,Not Applicable,Not Applicable
,55 years,55,Male,M,High school graduate or GED completed,3,1971,Not Applicable,Not Applicable
,55 years,55,Male,M,"Some college credit, but not a degree.",4,600,Not Applicable,Not Applicable
,55 years,55,Male,M,"Associate degree (AA,AS)",5,321,Not Applicable,Not Applicable
,55 years,55,Male,M,"Bachelor?s degree (BA, AB, BS)",6,389,Not Applicable,Not Applicable
,55 years,55,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,115,Not Applicable,Not Applicable
,55 years,55,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,31,Not Applicable,Not Applicable
,55 years,55,Male,M,Unknown or Not Stated,9,77,Not Applicable,Not Applicable
,55 years,55,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,56 years,56,Female,F,8th grade or less,1,183,Not Applicable,Not Applicable
,56 years,56,Female,F,9th through 12th grade with no diploma,2,289,Not Applicable,Not Applicable
,56 years,56,Female,F,High school graduate or GED completed,3,1364,Not Applicable,Not Applicable
,56 years,56,Female,F,"Some college credit, but not a degree.",4,454,Not Applicable,Not Applicable
,56 years,56,Female,F,"Associate degree (AA,AS)",5,318,Not Applicable,Not Applicable
,56 years,56,Female,F,"Bachelor?s degree (BA, AB, BS)",6,265,Not Applicable,Not Applicable
,56 years,56,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,81,Not Applicable,Not Applicable
,56 years,56,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,25,Not Applicable,Not Applicable
,56 years,56,Female,F,Unknown or Not Stated,9,43,Not Applicable,Not Applicable
,56 years,56,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,56 years,56,Male,M,8th grade or less,1,391,Not Applicable,Not Applicable
,56 years,56,Male,M,9th through 12th grade with no diploma,2,519,Not Applicable,Not Applicable
,56 years,56,Male,M,High school graduate or GED completed,3,2275,Not Applicable,Not Applicable
,56 years,56,Male,M,"Some college credit, but not a degree.",4,662,Not Applicable,Not Applicable
,56 years,56,Male,M,"Associate degree (AA,AS)",5,345,Not Applicable,Not Applicable
,56 years,56,Male,M,"Bachelor?s degree (BA, AB, BS)",6,439,Not Applicable,Not Applicable
,56 years,56,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,128,Not Applicable,Not Applicable
,56 years,56,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,48,Not Applicable,Not Applicable
,56 years,56,Male,M,Unknown or Not Stated,9,96,Not Applicable,Not Applicable
,56 years,56,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,57 years,57,Female,F,8th grade or less,1,230,Not Applicable,Not Applicable
,57 years,57,Female,F,9th through 12th grade with no diploma,2,319,Not Applicable,Not Applicable
,57 years,57,Female,F,High school graduate or GED completed,3,1376,Not Applicable,Not Applicable
,57 years,57,Female,F,"Some college credit, but not a degree.",4,479,Not Applicable,Not Applicable
,57 years,57,Female,F,"Associate degree (AA,AS)",5,339,Not Applicable,Not Applicable
,57 years,57,Female,F,"Bachelor?s degree (BA, AB, BS)",6,292,Not Applicable,Not Applicable
,57 years,57,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,84,Not Applicable,Not Applicable
,57 years,57,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,11,Not Applicable,Not Applicable
,57 years,57,Female,F,Unknown or Not Stated,9,42,Not Applicable,Not Applicable
,57 years,57,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,57 years,57,Male,M,8th grade or less,1,408,Not Applicable,Not Applicable
,57 years,57,Male,M,9th through 12th grade with no diploma,2,606,Not Applicable,Not Applicable
,57 years,57,Male,M,High school graduate or GED completed,3,2340,Not Applicable,Not Applicable
,57 years,57,Male,M,"Some college credit, but not a degree.",4,733,Not Applicable,Not Applicable
,57 years,57,Male,M,"Associate degree (AA,AS)",5,397,Not Applicable,Not Applicable
,57 years,57,Male,M,"Bachelor?s degree (BA, AB, BS)",6,418,Not Applicable,Not Applicable
,57 years,57,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,120,Not Applicable,Not Applicable
,57 years,57,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,46,Not Applicable,Not Applicable
,57 years,57,Male,M,Unknown or Not Stated,9,99,Not Applicable,Not Applicable
,57 years,57,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,58 years,58,Female,F,8th grade or less,1,235,Not Applicable,Not Applicable
,58 years,58,Female,F,9th through 12th grade with no diploma,2,374,Not Applicable,Not Applicable
,58 years,58,Female,F,High school graduate or GED completed,3,1572,Not Applicable,Not Applicable
,58 years,58,Female,F,"Some college credit, but not a degree.",4,513,Not Applicable,Not Applicable
,58 years,58,Female,F,"Associate degree (AA,AS)",5,417,Not Applicable,Not Applicable
,58 years,58,Female,F,"Bachelor?s degree (BA, AB, BS)",6,313,Not Applicable,Not Applicable
,58 years,58,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,106,Not Applicable,Not Applicable
,58 years,58,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,24,Not Applicable,Not Applicable
,58 years,58,Female,F,Unknown or Not Stated,9,61,Not Applicable,Not Applicable
,58 years,58,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,58 years,58,Male,M,8th grade or less,1,461,Not Applicable,Not Applicable
,58 years,58,Male,M,9th through 12th grade with no diploma,2,671,Not Applicable,Not Applicable
,58 years,58,Male,M,High school graduate or GED completed,3,2475,Not Applicable,Not Applicable
,58 years,58,Male,M,"Some college credit, but not a degree.",4,757,Not Applicable,Not Applicable
,58 years,58,Male,M,"Associate degree (AA,AS)",5,376,Not Applicable,Not Applicable
,58 years,58,Male,M,"Bachelor?s degree (BA, AB, BS)",6,502,Not Applicable,Not Applicable
,58 years,58,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,134,Not Applicable,Not Applicable
,58 years,58,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,52,Not Applicable,Not Applicable
,58 years,58,Male,M,Unknown or Not Stated,9,121,Not Applicable,Not Applicable
,58 years,58,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,59 years,59,Female,F,8th grade or less,1,260,Not Applicable,Not Applicable
,59 years,59,Female,F,9th through 12th grade with no diploma,2,444,Not Applicable,Not Applicable
,59 years,59,Female,F,High school graduate or GED completed,3,1760,Not Applicable,Not Applicable
,59 years,59,Female,F,"Some college credit, but not a degree.",4,558,Not Applicable,Not Applicable
,59 years,59,Female,F,"Associate degree (AA,AS)",5,404,Not Applicable,Not Applicable
,59 years,59,Female,F,"Bachelor?s degree (BA, AB, BS)",6,322,Not Applicable,Not Applicable
,59 years,59,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,115,Not Applicable,Not Applicable
,59 years,59,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,23,Not Applicable,Not Applicable
,59 years,59,Female,F,Unknown or Not Stated,9,37,Not Applicable,Not Applicable
,59 years,59,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,59 years,59,Male,M,8th grade or less,1,490,Not Applicable,Not Applicable
,59 years,59,Male,M,9th through 12th grade with no diploma,2,697,Not Applicable,Not Applicable
,59 years,59,Male,M,High school graduate or GED completed,3,2716,Not Applicable,Not Applicable
,59 years,59,Male,M,"Some college credit, but not a degree.",4,765,Not Applicable,Not Applicable
,59 years,59,Male,M,"Associate degree (AA,AS)",5,412,Not Applicable,Not Applicable
,59 years,59,Male,M,"Bachelor?s degree (BA, AB, BS)",6,473,Not Applicable,Not Applicable
,59 years,59,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,139,Not Applicable,Not Applicable
,59 years,59,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,52,Not Applicable,Not Applicable
,59 years,59,Male,M,Unknown or Not Stated,9,131,Not Applicable,Not Applicable
,59 years,59,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,60 years,60,Female,F,8th grade or less,1,305,Not Applicable,Not Applicable
,60 years,60,Female,F,9th through 12th grade with no diploma,2,435,Not Applicable,Not Applicable
,60 years,60,Female,F,High school graduate or GED completed,3,1831,Not Applicable,Not Applicable
,60 years,60,Female,F,"Some college credit, but not a degree.",4,609,Not Applicable,Not Applicable
,60 years,60,Female,F,"Associate degree (AA,AS)",5,415,Not Applicable,Not Applicable
,60 years,60,Female,F,"Bachelor?s degree (BA, AB, BS)",6,319,Not Applicable,Not Applicable
,60 years,60,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,104,Not Applicable,Not Applicable
,60 years,60,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,17,Not Applicable,Not Applicable
,60 years,60,Female,F,Unknown or Not Stated,9,64,Not Applicable,Not Applicable
,60 years,60,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,60 years,60,Male,M,8th grade or less,1,523,Not Applicable,Not Applicable
,60 years,60,Male,M,9th through 12th grade with no diploma,2,743,Not Applicable,Not Applicable
,60 years,60,Male,M,High school graduate or GED completed,3,2989,Not Applicable,Not Applicable
,60 years,60,Male,M,"Some college credit, but not a degree.",4,877,Not Applicable,Not Applicable
,60 years,60,Male,M,"Associate degree (AA,AS)",5,432,Not Applicable,Not Applicable
,60 years,60,Male,M,"Bachelor?s degree (BA, AB, BS)",6,523,Not Applicable,Not Applicable
,60 years,60,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,148,Not Applicable,Not Applicable
,60 years,60,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,63,Not Applicable,Not Applicable
,60 years,60,Male,M,Unknown or Not Stated,9,149,Not Applicable,Not Applicable
,60 years,60,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,61 years,61,Female,F,8th grade or less,1,303,Not Applicable,Not Applicable
,61 years,61,Female,F,9th through 12th grade with no diploma,2,486,Not Applicable,Not Applicable
,61 years,61,Female,F,High school graduate or GED completed,3,2040,Not Applicable,Not Applicable
,61 years,61,Female,F,"Some college credit, but not a degree.",4,666,Not Applicable,Not Applicable
,61 years,61,Female,F,"Associate degree (AA,AS)",5,451,Not Applicable,Not Applicable
,61 years,61,Female,F,"Bachelor?s degree (BA, AB, BS)",6,396,Not Applicable,Not Applicable
,61 years,61,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,130,Not Applicable,Not Applicable
,61 years,61,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,21,Not Applicable,Not Applicable
,61 years,61,Female,F,Unknown or Not Stated,9,59,Not Applicable,Not Applicable
,61 years,61,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,61 years,61,Male,M,8th grade or less,1,592,Not Applicable,Not Applicable
,61 years,61,Male,M,9th through 12th grade with no diploma,2,721,Not Applicable,Not Applicable
,61 years,61,Male,M,High school graduate or GED completed,3,2989,Not Applicable,Not Applicable
,61 years,61,Male,M,"Some college credit, but not a degree.",4,898,Not Applicable,Not Applicable
,61 years,61,Male,M,"Associate degree (AA,AS)",5,500,Not Applicable,Not Applicable
,61 years,61,Male,M,"Bachelor?s degree (BA, AB, BS)",6,565,Not Applicable,Not Applicable
,61 years,61,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,168,Not Applicable,Not Applicable
,61 years,61,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,72,Not Applicable,Not Applicable
,61 years,61,Male,M,Unknown or Not Stated,9,166,Not Applicable,Not Applicable
,61 years,61,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,62 years,62,Female,F,8th grade or less,1,380,Not Applicable,Not Applicable
,62 years,62,Female,F,9th through 12th grade with no diploma,2,512,Not Applicable,Not Applicable
,62 years,62,Female,F,High school graduate or GED completed,3,2097,Not Applicable,Not Applicable
,62 years,62,Female,F,"Some college credit, but not a degree.",4,720,Not Applicable,Not Applicable
,62 years,62,Female,F,"Associate degree (AA,AS)",5,459,Not Applicable,Not Applicable
,62 years,62,Female,F,"Bachelor?s degree (BA, AB, BS)",6,421,Not Applicable,Not Applicable
,62 years,62,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,119,Not Applicable,Not Applicable
,62 years,62,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,27,Not Applicable,Not Applicable
,62 years,62,Female,F,Unknown or Not Stated,9,93,Not Applicable,Not Applicable
,62 years,62,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,62 years,62,Male,M,8th grade or less,1,549,Not Applicable,Not Applicable
,62 years,62,Male,M,9th through 12th grade with no diploma,2,742,Not Applicable,Not Applicable
,62 years,62,Male,M,High school graduate or GED completed,3,3250,Not Applicable,Not Applicable
,62 years,62,Male,M,"Some college credit, but not a degree.",4,937,Not Applicable,Not Applicable
,62 years,62,Male,M,"Associate degree (AA,AS)",5,465,Not Applicable,Not Applicable
,62 years,62,Male,M,"Bachelor?s degree (BA, AB, BS)",6,628,Not Applicable,Not Applicable
,62 years,62,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,193,Not Applicable,Not Applicable
,62 years,62,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,79,Not Applicable,Not Applicable
,62 years,62,Male,M,Unknown or Not Stated,9,191,Not Applicable,Not Applicable
,62 years,62,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,63 years,63,Female,F,8th grade or less,1,381,Not Applicable,Not Applicable
,63 years,63,Female,F,9th through 12th grade with no diploma,2,565,Not Applicable,Not Applicable
,63 years,63,Female,F,High school graduate or GED completed,3,2313,Not Applicable,Not Applicable
,63 years,63,Female,F,"Some college credit, but not a degree.",4,766,Not Applicable,Not Applicable
,63 years,63,Female,F,"Associate degree (AA,AS)",5,531,Not Applicable,Not Applicable
,63 years,63,Female,F,"Bachelor?s degree (BA, AB, BS)",6,413,Not Applicable,Not Applicable
,63 years,63,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,115,Not Applicable,Not Applicable
,63 years,63,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,31,Not Applicable,Not Applicable
,63 years,63,Female,F,Unknown or Not Stated,9,82,Not Applicable,Not Applicable
,63 years,63,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,63 years,63,Male,M,8th grade or less,1,625,Not Applicable,Not Applicable
,63 years,63,Male,M,9th through 12th grade with no diploma,2,834,Not Applicable,Not Applicable
,63 years,63,Male,M,High school graduate or GED completed,3,3387,Not Applicable,Not Applicable
,63 years,63,Male,M,"Some college credit, but not a degree.",4,1009,Not Applicable,Not Applicable
,63 years,63,Male,M,"Associate degree (AA,AS)",5,483,Not Applicable,Not Applicable
,63 years,63,Male,M,"Bachelor?s degree (BA, AB, BS)",6,617,Not Applicable,Not Applicable
,63 years,63,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,199,Not Applicable,Not Applicable
,63 years,63,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,90,Not Applicable,Not Applicable
,63 years,63,Male,M,Unknown or Not Stated,9,162,Not Applicable,Not Applicable
,63 years,63,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,64 years,64,Female,F,8th grade or less,1,390,Not Applicable,Not Applicable
,64 years,64,Female,F,9th through 12th grade with no diploma,2,562,Not Applicable,Not Applicable
,64 years,64,Female,F,High school graduate or GED completed,3,2453,Not Applicable,Not Applicable
,64 years,64,Female,F,"Some college credit, but not a degree.",4,815,Not Applicable,Not Applicable
,64 years,64,Female,F,"Associate degree (AA,AS)",5,549,Not Applicable,Not Applicable
,64 years,64,Female,F,"Bachelor?s degree (BA, AB, BS)",6,481,Not Applicable,Not Applicable
,64 years,64,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,155,Not Applicable,Not Applicable
,64 years,64,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,32,Not Applicable,Not Applicable
,64 years,64,Female,F,Unknown or Not Stated,9,82,Not Applicable,Not Applicable
,64 years,64,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,64 years,64,Male,M,8th grade or less,1,627,Not Applicable,Not Applicable
,64 years,64,Male,M,9th through 12th grade with no diploma,2,790,Not Applicable,Not Applicable
,64 years,64,Male,M,High school graduate or GED completed,3,3530,Not Applicable,Not Applicable
,64 years,64,Male,M,"Some college credit, but not a degree.",4,1097,Not Applicable,Not Applicable
,64 years,64,Male,M,"Associate degree (AA,AS)",5,548,Not Applicable,Not Applicable
,64 years,64,Male,M,"Bachelor?s degree (BA, AB, BS)",6,630,Not Applicable,Not Applicable
,64 years,64,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,168,Not Applicable,Not Applicable
,64 years,64,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,93,Not Applicable,Not Applicable
,64 years,64,Male,M,Unknown or Not Stated,9,177,Not Applicable,Not Applicable
,64 years,64,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,65 years,65,Female,F,8th grade or less,1,421,Not Applicable,Not Applicable
,65 years,65,Female,F,9th through 12th grade with no diploma,2,555,Not Applicable,Not Applicable
,65 years,65,Female,F,High school graduate or GED completed,3,2530,Not Applicable,Not Applicable
,65 years,65,Female,F,"Some college credit, but not a degree.",4,756,Not Applicable,Not Applicable
,65 years,65,Female,F,"Associate degree (AA,AS)",5,573,Not Applicable,Not Applicable
,65 years,65,Female,F,"Bachelor?s degree (BA, AB, BS)",6,433,Not Applicable,Not Applicable
,65 years,65,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,175,Not Applicable,Not Applicable
,65 years,65,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,22,Not Applicable,Not Applicable
,65 years,65,Female,F,Unknown or Not Stated,9,103,Not Applicable,Not Applicable
,65 years,65,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,65 years,65,Male,M,8th grade or less,1,709,Not Applicable,Not Applicable
,65 years,65,Male,M,9th through 12th grade with no diploma,2,831,Not Applicable,Not Applicable
,65 years,65,Male,M,High school graduate or GED completed,3,3508,Not Applicable,Not Applicable
,65 years,65,Male,M,"Some college credit, but not a degree.",4,1053,Not Applicable,Not Applicable
,65 years,65,Male,M,"Associate degree (AA,AS)",5,568,Not Applicable,Not Applicable
,65 years,65,Male,M,"Bachelor?s degree (BA, AB, BS)",6,712,Not Applicable,Not Applicable
,65 years,65,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,247,Not Applicable,Not Applicable
,65 years,65,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,105,Not Applicable,Not Applicable
,65 years,65,Male,M,Unknown or Not Stated,9,219,Not Applicable,Not Applicable
,65 years,65,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,66 years,66,Female,F,8th grade or less,1,491,Not Applicable,Not Applicable
,66 years,66,Female,F,9th through 12th grade with no diploma,2,572,Not Applicable,Not Applicable
,66 years,66,Female,F,High school graduate or GED completed,3,2520,Not Applicable,Not Applicable
,66 years,66,Female,F,"Some college credit, but not a degree.",4,789,Not Applicable,Not Applicable
,66 years,66,Female,F,"Associate degree (AA,AS)",5,554,Not Applicable,Not Applicable
,66 years,66,Female,F,"Bachelor?s degree (BA, AB, BS)",6,502,Not Applicable,Not Applicable
,66 years,66,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,158,Not Applicable,Not Applicable
,66 years,66,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,39,Not Applicable,Not Applicable
,66 years,66,Female,F,Unknown or Not Stated,9,96,Not Applicable,Not Applicable
,66 years,66,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,66 years,66,Male,M,8th grade or less,1,707,Not Applicable,Not Applicable
,66 years,66,Male,M,9th through 12th grade with no diploma,2,807,Not Applicable,Not Applicable
,66 years,66,Male,M,High school graduate or GED completed,3,3470,Not Applicable,Not Applicable
,66 years,66,Male,M,"Some college credit, but not a degree.",4,1109,Not Applicable,Not Applicable
,66 years,66,Male,M,"Associate degree (AA,AS)",5,583,Not Applicable,Not Applicable
,66 years,66,Male,M,"Bachelor?s degree (BA, AB, BS)",6,772,Not Applicable,Not Applicable
,66 years,66,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,213,Not Applicable,Not Applicable
,66 years,66,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,114,Not Applicable,Not Applicable
,66 years,66,Male,M,Unknown or Not Stated,9,219,Not Applicable,Not Applicable
,66 years,66,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,67 years,67,Female,F,8th grade or less,1,447,Not Applicable,Not Applicable
,67 years,67,Female,F,9th through 12th grade with no diploma,2,569,Not Applicable,Not Applicable
,67 years,67,Female,F,High school graduate or GED completed,3,2482,Not Applicable,Not Applicable
,67 years,67,Female,F,"Some college credit, but not a degree.",4,844,Not Applicable,Not Applicable
,67 years,67,Female,F,"Associate degree (AA,AS)",5,561,Not Applicable,Not Applicable
,67 years,67,Female,F,"Bachelor?s degree (BA, AB, BS)",6,506,Not Applicable,Not Applicable
,67 years,67,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,196,Not Applicable,Not Applicable
