Notes,Single-Year Ages,Single-Year Ages Code,Sex,Sex Code,Education,Education Code,Deaths,Population,Crude Rate
,52 years,52,Male,M,"Some college credit, but not a degree.",4,1214,Not Applicable,Not Applicable
,52 years,52,Male,M,"Associate degree (AA,AS)",5,572,Not Applicable,Not Applicable
,52 years,52,Male,M,"Bachelor?s degree (BA, AB, BS)",6,827,Not Applicable,Not Applicable
,52 years,52,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,236,Not Applicable,Not Applicable
,52 years,52,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,101,Not Applicable,Not Applicable
,52 years,52,Male,M,Unknown or Not Stated,9,228,Not Applicable,Not Applicable
,52 years,52,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,53 years,53,Female,F,8th grade or less,1,146,Not Applicable,Not Applicable
,53 years,53,Female,F,9th through 12th grade with no diploma,2,429,Not Applicable,Not Applicable
,53 years,53,Female,F,High school graduate or GED completed,3,1652,Not Applicable,Not Applicable
,53 years,53,Female,F,"Some college credit, but not a degree.",4,577,Not Applicable,Not Applicable
,53 years,53,Female,F,"Associate degree (AA,AS)",5,372,Not Applicable,Not Applicable
,53 years,53,Female,F,"Bachelor?s degree (BA, AB, BS)",6,342,Not Applicable,Not Applicable
,53 years,53,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,151,Not Applicable,Not Applicable
,53 years,53,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,28,Not Applicable,Not Applicable
,53 years,53,Female,F,Unknown or Not Stated,9,89,Not Applicable,Not Applicable
,53 years,53,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,53 years,53,Male,M,8th grade or less,1,429,Not Applicable,Not Applicable
,53 years,53,Male,M,9th through 12th grade with no diploma,2,1145,Not Applicable,Not Applicable
,53 years,53,Male,M,High school graduate or GED completed,3,4518,Not Applicable,Not Applicable
,53 years,53,Male,M,"Some college credit, but not a degree.",4,1286,Not Applicable,Not Applicable
,53 years,53,Male,M,"Associate degree (AA,AS)",5,605,Not Applicable,Not Applicable
,53 years,53,Male,M,"Bachelor?s degree (BA, AB, BS)",6,891,Not Applicable,Not Applicable
,53 years,53,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,265,Not Applicable,Not Applicable
,53 years,53,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,82,Not Applicable,Not Applicable
,53 years,53,Male,M,Unknown or Not Stated,9,266,Not Applicable,Not Applicable
,53 years,53,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,54 years,54,Female,F,8th grade or less,1,155,Not Applicable,Not Applicable
,54 years,54,Female,F,9th through 12th grade with no diploma,2,459,Not Applicable,Not Applicable
,54 years,54,Female,F,High school graduate or GED completed,3,1862,Not Applicable,Not Applicable
,54 years,54,Female,F,"Some college credit, but not a degree.",4,628,Not Applicable,Not Applicable
,54 years,54,Female,F,"Associate degree (AA,AS)",5,427,Not Applicable,Not Applicable
,54 years,54,Female,F,"Bachelor?s degree (BA, AB, BS)",6,336,Not Applicable,Not Applicable
,54 years,54,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,127,Not Applicable,Not Applicable
,54 years,54,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,23,Not Applicable,Not Applicable
,54 years,54,Female,F,Unknown or Not Stated,9,84,Not Applicable,Not Applicable
,54 years,54,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,54 years,54,Male,M,8th grade or less,1,512,Not Applicable,Not Applicable
,54 years,54,Male,M,9th through 12th grade with no diploma,2,1293,Not Applicable,Not Applicable
,54 years,54,Male,M,High school graduate or GED completed,3,4842,Not Applicable,Not Applicable
,54 years,54,Male,M,"Some college credit, but not a degree.",4,1398,Not Applicable,Not Applicable
,54 years,54,Male,M,"Associate degree (AA,AS)",5,654,Not Applicable,Not Applicable
,54 years,54,Male,M,"Bachelor?s degree (BA, AB, BS)",6,941,Not Applicable,Not Applicable
,54 years,54,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,281,Not Applicable,Not Applicable
,54 years,54,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,105,Not Applicable,Not Applicable
,54 years,54,Male,M,Unknown or Not Stated,9,290,Not Applicable,Not Applicable
,54 years,54,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,55 years,55,Female,F,8th grade or less,1,207,Not Applicable,Not Applicable
,55 years,55,Female,F,9th through 12th grade with no diploma,2,524,Not Applicable,Not Applicable
,55 years,55,Female,F,High school graduate or GED completed,3,2088,Not Applicable,Not Applicable
,55 years,55,Female,F,"Some college credit, but not a degree.",4,738,Not Applicable,Not Applicable
,55 years,55,Female,F,"Associate degree (AA,AS)",5,440,Not Applicable,Not Applicable
,55 years,55,Female,F,"Bachelor?s degree (BA, AB, BS)",6,401,Not Applicable,Not Applicable
,55 years,55,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,164,Not Applicable,Not Applicable
,55 years,55,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,31,Not Applicable,Not Applicable
,55 years,55,Female,F,Unknown or Not Stated,9,109,Not Applicable,Not Applicable
,55 years,55,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,55 years,55,Male,M,8th grade or less,1,501,Not Applicable,Not Applicable
,55 years,55,Male,M,9th through 12th grade with no diploma,2,1389,Not Applicable,Not Applicable
,55 years,55,Male,M,High school graduate or GED completed,3,5335,Not Applicable,Not Applicable
,55 years,55,Male,M,"Some college credit, but not a degree.",4,1499,Not Applicable,Not Applicable
,55 years,55,Male,M,"Associate degree (AA,AS)",5,687,Not Applicable,Not Applicable
,55 years,55,Male,M,"Bachelor?s degree (BA, AB, BS)",6,989,Not Applicable,Not Applicable
,55 years,55,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,301,Not Applicable,Not Applicable
,55 years,55,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,108,Not Applicable,Not Applicable
,55 years,55,Male,M,Unknown or Not Stated,9,365,Not Applicable,Not Applicable
,55 years,55,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,56 years,56,Female,F,8th grade or less,1,235,Not Applicable,Not Applicable
,56 years,56,Female,F,9th through 12th grade with no diploma,2,596,Not Applicable,Not Applicable
,56 years,56,Female,F,High school graduate or GED completed,3,2398,Not Applicable,Not Applicable
,56 years,56,Female,F,"Some college credit, but not a degree.",4,803,Not Applicable,Not Applicable
,56 years,56,Female,F,"Associate degree (AA,AS)",5,495,Not Applicable,Not Applicable
,56 years,56,Female,F,"Bachelor?s degree (BA, AB, BS)",6,436,Not Applicable,Not Applicable
,56 years,56,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,174,Not Applicable,Not Applicable
,56 years,56,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,30,Not Applicable,Not Applicable
,56 years,56,Female,F,Unknown or Not Stated,9,123,Not Applicable,Not Applicable
,56 years,56,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,56 years,56,Male,M,8th grade or less,1,590,Not Applicable,Not Applicable
,56 years,56,Male,M,9th through 12th grade with no diploma,2,1586,Not Applicable,Not Applicable
,56 years,56,Male,M,High school graduate or GED completed,3,5944,Not Applicable,Not Applicable
,56 years,56,Male,M,"Some college credit, but not a degree.",4,1654,Not Applicable,Not Applicable
,56 years,56,Male,M,"Associate degree (AA,AS)",5,764,Not Applicable,Not Applicable
,56 years,56,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1139,Not Applicable,Not Applicable
,56 years,56,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,308,Not Applicable,Not Applicable
,56 years,56,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,127,Not Applicable,Not Applicable
,56 years,56,Male,M,Unknown or Not Stated,9,426,Not Applicable,Not Applicable
,56 years,56,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,57 years,57,Female,F,8th grade or less,1,277,Not Applicable,Not Applicable
,57 years,57,Female,F,9th through 12th grade with no diploma,2,689,Not Applicable,Not Applicable
,57 years,57,Female,F,High school graduate or GED completed,3,2811,Not Applicable,Not Applicable
,57 years,57,Female,F,"Some college credit, but not a degree.",4,849,Not Applicable,Not Applicable
,57 years,57,Female,F,"Associate degree (AA,AS)",5,597,Not Applicable,Not Applicable
,57 years,57,Female,F,"Bachelor?s degree (BA, AB, BS)",6,524,Not Applicable,Not Applicable
,57 years,57,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,149,Not Applicable,Not Applicable
,57 years,57,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,33,Not Applicable,Not Applicable
,57 years,57,Female,F,Unknown or Not Stated,9,153,Not Applicable,Not Applicable
,57 years,57,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,57 years,57,Male,M,8th grade or less,1,656,Not Applicable,Not Applicable
,57 years,57,Male,M,9th through 12th grade with no diploma,2,1728,Not Applicable,Not Applicable
,57 years,57,Male,M,High school graduate or GED completed,3,6733,Not Applicable,Not Applicable
,57 years,57,Male,M,"Some college credit, but not a degree.",4,1813,Not Applicable,Not Applicable
,57 years,57,Male,M,"Associate degree (AA,AS)",5,825,Not Applicable,Not Applicable
,57 years,57,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1172,Not Applicable,Not Applicable
,57 years,57,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,376,Not Applicable,Not Applicable
,57 years,57,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,141,Not Applicable,Not Applicable
,57 years,57,Male,M,Unknown or Not Stated,9,465,Not Applicable,Not Applicable
,57 years,57,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,58 years,58,Female,F,8th grade or less,1,281,Not Applicable,Not Applicable
,58 years,58,Female,F,9th through 12th grade with no diploma,2,776,Not Applicable,Not Applicable
,58 years,58,Female,F,High school graduate or GED completed,3,2929,Not Applicable,Not Applicable
,58 years,58,Female,F,"Some college credit, but not a degree.",4,1034,Not Applicable,Not Applicable
,58 years,58,Female,F,"Associate degree (AA,AS)",5,636,Not Applicable,Not Applicable
,58 years,58,Female,F,"Bachelor?s degree (BA, AB, BS)",6,574,Not Applicable,Not Applicable
,58 years,58,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,198,Not Applicable,Not Applicable
,58 years,58,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,42,Not Applicable,Not Applicable
,58 years,58,Female,F,Unknown or Not Stated,9,148,Not Applicable,Not Applicable
,58 years,58,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,58 years,58,Male,M,8th grade or less,1,785,Not Applicable,Not Applicable
,58 years,58,Male,M,9th through 12th grade with no diploma,2,2002,Not Applicable,Not Applicable
,58 years,58,Male,M,High school graduate or GED completed,3,7525,Not Applicable,Not Applicable
,58 years,58,Male,M,"Some college credit, but not a degree.",4,2041,Not Applicable,Not Applicable
,58 years,58,Male,M,"Associate degree (AA,AS)",5,932,Not Applicable,Not Applicable
,58 years,58,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1332,Not Applicable,Not Applicable
,58 years,58,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,428,Not Applicable,Not Applicable
,58 years,58,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,159,Not Applicable,Not Applicable
,58 years,58,Male,M,Unknown or Not Stated,9,529,Not Applicable,Not Applicable
,58 years,58,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,59 years,59,Female,F,8th grade or less,1,326,Not Applicable,Not Applicable
,59 years,59,Female,F,9th through 12th grade with no diploma,2,824,Not Applicable,Not Applicable
,59 years,59,Female,F,High school graduate or GED completed,3,3376,Not Applicable,Not Applicable
,59 years,59,Female,F,"Some college credit, but not a degree.",4,1095,Not Applicable,Not Applicable
,59 years,59,Female,F,"Associate degree (AA,AS)",5,720,Not Applicable,Not Applicable
,59 years,59,Female,F,"Bachelor?s degree (BA, AB, BS)",6,580,Not Applicable,Not Applicable
,59 years,59,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,219,Not Applicable,Not Applicable
,59 years,59,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,27,Not Applicable,Not Applicable
,59 years,59,Female,F,Unknown or Not Stated,9,182,Not Applicable,Not Applicable
,59 years,59,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,59 years,59,Male,M,8th grade or less,1,871,Not Applicable,Not Applicable
,59 years,59,Male,M,9th through 12th grade with no diploma,2,2178,Not Applicable,Not Applicable
,59 years,59,Male,M,High school graduate or GED completed,3,8001,Not Applicable,Not Applicable
,59 years,59,Male,M,"Some college credit, but not a degree.",4,2128,Not Applicable,Not Applicable
,59 years,59,Male,M,"Associate degree (AA,AS)",5,1068,Not Applicable,Not Applicable
,59 years,59,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1408,Not Applicable,Not Applicable
,59 years,59,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,421,Not Applicable,Not Applicable
,59 years,59,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,183,Not Applicable,Not Applicable
,59 years,59,Male,M,Unknown or Not Stated,9,608,Not Applicable,Not Applicable
,59 years,59,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,60 years,60,Female,F,8th grade or less,1,374,Not Applicable,Not Applicable
,60 years,60,Female,F,9th through 12th grade with no diploma,2,985,Not Applicable,Not Applicable
,60 years,60,Female,F,High school graduate or GED completed,3,3635,Not Applicable,Not Applicable
,60 years,60,Female,F,"Some college credit, but not a degree.",4,1228,Not Applicable,Not Applicable
,60 years,60,Female,F,"Associate degree (AA,AS)",5,804,Not Applicable,Not Applicable
,60 years,60,Female,F,"Bachelor?s degree (BA, AB, BS)",6,727,Not Applicable,Not Applicable
,60 years,60,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,195,Not Applicable,Not Applicable
,60 years,60,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,50,Not Applicable,Not Applicable
,60 years,60,Female,F,Unknown or Not Stated,9,189,Not Applicable,Not Applicable
,60 years,60,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,60 years,60,Male,M,8th grade or less,1,936,Not Applicable,Not Applicable
,60 years,60,Male,M,9th through 12th grade with no diploma,2,2532,Not Applicable,Not Applicable
,60 years,60,Male,M,High school graduate or GED completed,3,8807,Not Applicable,Not Applicable
,60 years,60,Male,M,"Some college credit, but not a degree.",4,2401,Not Applicable,Not Applicable
,60 years,60,Male,M,"Associate degree (AA,AS)",5,1158,Not Applicable,Not Applicable
,60 years,60,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1493,Not Applicable,Not Applicable
,60 years,60,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,454,Not Applicable,Not Applicable
,60 years,60,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,189,Not Applicable,Not Applicable
,60 years,60,Male,M,Unknown or Not Stated,9,689,Not Applicable,Not Applicable
,60 years,60,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,61 years,61,Female,F,8th grade or less,1,398,Not Applicable,Not Applicable
,61 years,61,Female,F,9th through 12th grade with no diploma,2,1050,Not Applicable,Not Applicable
,61 years,61,Female,F,High school graduate or GED completed,3,3935,Not Applicable,Not Applicable
,61 years,61,Female,F,"Some college credit, but not a degree.",4,1288,Not Applicable,Not Applicable
,61 years,61,Female,F,"Associate degree (AA,AS)",5,886,Not Applicable,Not Applicable
,61 years,61,Female,F,"Bachelor?s degree (BA, AB, BS)",6,774,Not Applicable,Not Applicable
,61 years,61,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,262,Not Applicable,Not Applicable
,61 years,61,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,49,Not Applicable,Not Applicable
,61 years,61,Female,F,Unknown or Not Stated,9,201,Not Applicable,Not Applicable
,61 years,61,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,61 years,61,Male,M,8th grade or less,1,936,Not Applicable,Not Applicable
,61 years,61,Male,M,9th through 12th grade with no diploma,2,2509,Not Applicable,Not Applicable
,61 years,61,Male,M,High school graduate or GED completed,3,9508,Not Applicable,Not Applicable
,61 years,61,Male,M,"Some college credit, but not a degree.",4,2508,Not Applicable,Not Applicable
,61 years,61,Male,M,"Associate degree (AA,AS)",5,1168,Not Applicable,Not Applicable
,61 years,61,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1678,Not Applicable,Not Applicable
,61 years,61,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,475,Not Applicable,Not Applicable
,61 years,61,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,192,Not Applicable,Not Applicable
,61 years,61,Male,M,Unknown or Not Stated,9,791,Not Applicable,Not Applicable
,61 years,61,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,62 years,62,Female,F,8th grade or less,1,465,Not Applicable,Not Applicable
,62 years,62,Female,F,9th through 12th grade with no diploma,2,1062,Not Applicable,Not Applicable
,62 years,62,Female,F,High school graduate or GED completed,3,4423,Not Applicable,Not Applicable
,62 years,62,Female,F,"Some college credit, but not a degree.",4,1437,Not Applicable,Not Applicable
,62 years,62,Female,F,"Associate degree (AA,AS)",5,935,Not Applicable,Not Applicable
,62 years,62,Female,F,"Bachelor?s degree (BA, AB, BS)",6,947,Not Applicable,Not Applicable
,62 years,62,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,278,Not Applicable,Not Applicable
,62 years,62,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,62,Not Applicable,Not Applicable
,62 years,62,Female,F,Unknown or Not Stated,9,238,Not Applicable,Not Applicable
,62 years,62,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,62 years,62,Male,M,8th grade or less,1,1000,Not Applicable,Not Applicable
,62 years,62,Male,M,9th through 12th grade with no diploma,2,2526,Not Applicable,Not Applicable
,62 years,62,Male,M,High school graduate or GED completed,3,10376,Not Applicable,Not Applicable
,62 years,62,Male,M,"Some college credit, but not a degree.",4,2679,Not Applicable,Not Applicable
,62 years,62,Male,M,"Associate degree (AA,AS)",5,1334,Not Applicable,Not Applicable
,62 years,62,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1864,Not Applicable,Not Applicable
,62 years,62,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,588,Not Applicable,Not Applicable
,62 years,62,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,204,Not Applicable,Not Applicable
,62 years,62,Male,M,Unknown or Not Stated,9,806,Not Applicable,Not Applicable
,62 years,62,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,63 years,63,Female,F,8th grade or less,1,506,Not Applicable,Not Applicable
,63 years,63,Female,F,9th through 12th grade with no diploma,2,1131,Not Applicable,Not Applicable
,63 years,63,Female,F,High school graduate or GED completed,3,4689,Not Applicable,Not Applicable
,63 years,63,Female,F,"Some college credit, but not a degree.",4,1533,Not Applicable,Not Applicable
,63 years,63,Female,F,"Associate degree (AA,AS)",5,1031,Not Applicable,Not Applicable
,63 years,63,Female,F,"Bachelor?s degree (BA, AB, BS)",6,947,Not Applicable,Not Applicable
,63 years,63,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,325,Not Applicable,Not Applicable
,63 years,63,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,66,Not Applicable,Not Applicable
,63 years,63,Female,F,Unknown or Not Stated,9,244,Not Applicable,Not Applicable
,63 years,63,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,63 years,63,Male,M,8th grade or less,1,1113,Not Applicable,Not Applicable
,63 years,63,Male,M,9th through 12th grade with no diploma,2,2655,Not Applicable,Not Applicable
,63 years,63,Male,M,High school graduate or GED completed,3,10795,Not Applicable,Not Applicable
,63 years,63,Male,M,"Some college credit, but not a degree.",4,2886,Not Applicable,Not Applicable
,63 years,63,Male,M,"Associate degree (AA,AS)",5,1436,Not Applicable,Not Applicable
,63 years,63,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1993,Not Applicable,Not Applicable
,63 years,63,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,584,Not Applicable,Not Applicable
,63 years,63,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,266,Not Applicable,Not Applicable
,63 years,63,Male,M,Unknown or Not Stated,9,857,Not Applicable,Not Applicable
,63 years,63,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,64 years,64,Female,F,8th grade or less,1,485,Not Applicable,Not Applicable
,64 years,64,Female,F,9th through 12th grade with no diploma,2,1108,Not Applicable,Not Applicable
,64 years,64,Female,F,High school graduate or GED completed,3,4958,Not Applicable,Not Applicable
,64 years,64,Female,F,"Some college credit, but not a degree.",4,1673,Not Applicable,Not Applicable
,64 years,64,Female,F,"Associate degree (AA,AS)",5,1038,Not Applicable,Not Applicable
,64 years,64,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1092,Not Applicable,Not Applicable
,64 years,64,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,336,Not Applicable,Not Applicable
,64 years,64,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,73,Not Applicable,Not Applicable
,64 years,64,Female,F,Unknown or Not Stated,9,288,Not Applicable,Not Applicable
,64 years,64,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,64 years,64,Male,M,8th grade or less,1,1138,Not Applicable,Not Applicable
,64 years,64,Male,M,9th through 12th grade with no diploma,2,2796,Not Applicable,Not Applicable
,64 years,64,Male,M,High school graduate or GED completed,3,11061,Not Applicable,Not Applicable
,64 years,64,Male,M,"Some college credit, but not a degree.",4,3219,Not Applicable,Not Applicable
,64 years,64,Male,M,"Associate degree (AA,AS)",5,1485,Not Applicable,Not Applicable
,64 years,64,Male,M,"Bachelor?s degree (BA, AB, BS)",6,2129,Not Applicable,Not Applicable
,64 years,64,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,629,Not Applicable,Not Applicable
,64 years,64,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,308,Not Applicable,Not Applicable
,64 years,64,Male,M,Unknown or Not Stated,9,989,Not Applicable,Not Applicable
,64 years,64,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,65 years,65,Female,F,8th grade or less,1,557,Not Applicable,Not Applicable
,65 years,65,Female,F,9th through 12th grade with no diploma,2,1084,Not Applicable,Not Applicable
,65 years,65,Female,F,High school graduate or GED completed,3,5159,Not Applicable,Not Applicable
,65 years,65,Female,F,"Some college credit, but not a degree.",4,1747,Not Applicable,Not Applicable
,65 years,65,Female,F,"Associate degree (AA,AS)",5,1164,Not Applicable,Not Applicable
,65 years,65,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1201,Not Applicable,Not Applicable
,65 years,65,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,411,Not Applicable,Not Applicable
,65 years,65,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,83,Not Applicable,Not Applicable
,65 years,65,Female,F,Unknown or Not Stated,9,297,Not Applicable,Not Applicable
,65 years,65,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,65 years,65,Male,M,8th grade or less,1,1216,Not Applicable,Not Applicable
,65 years,65,Male,M,9th through 12th grade with no diploma,2,2812,Not Applicable,Not Applicable
,65 years,65,Male,M,High school graduate or GED completed,3,11367,Not Applicable,Not Applicable
,65 years,65,Male,M,"Some college credit, but not a degree.",4,3358,Not Applicable,Not Applicable
,65 years,65,Male,M,"Associate degree (AA,AS)",5,1511,Not Applicable,Not Applicable
,65 years,65,Male,M,"Bachelor?s degree (BA, AB, BS)",6,2305,Not Applicable,Not Applicable
,65 years,65,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,714,Not Applicable,Not Applicable
,65 years,65,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,358,Not Applicable,Not Applicable
,65 years,65,Male,M,Unknown or Not Stated,9,961,Not Applicable,Not Applicable
,65 years,65,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,66 years,66,Female,F,8th grade or less,1,621,Not Applicable,Not Applicable
,66 years,66,Female,F,9th through 12th grade with no diploma,2,1197,Not Applicable,Not Applicable
,66 years,66,Female,F,High school graduate or GED completed,3,5414,Not Applicable,Not Applicable
,66 years,66,Female,F,"Some college credit, but not a degree.",4,1772,Not Applicable,Not Applicable
,66 years,66,Female,F,"Associate degree (AA,AS)",5,1230,Not Applicable,Not Applicable
,66 years,66,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1244,Not Applicable,Not Applicable
,66 years,66,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,481,Not Applicable,Not Applicable
,66 years,66,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,91,Not Applicable,Not Applicable
,66 years,66,Female,F,Unknown or Not Stated,9,307,Not Applicable,Not Applicable
,66 years,66,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,66 years,66,Male,M,8th grade or less,1,1245,Not Applicable,Not Applicable
,66 years,66,Male,M,9th through 12th grade with no diploma,2,2432,Not Applicable,Not Applicable
,66 years,66,Male,M,High school graduate or GED completed,3,11551,Not Applicable,Not Applicable
,66 years,66,Male,M,"Some college credit, but not a degree.",4,3453,Not Applicable,Not Applicable
,66 years,66,Male,M,"Associate degree (AA,AS)",5,1651,Not Applicable,Not Applicable
,66 years,66,Male,M,"Bachelor?s degree (BA, AB, BS)",6,2517,Not Applicable,Not Applicable
,66 years,66,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,722,Not Applicable,Not Applicable
,66 years,66,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,358,Not Applicable,Not Applicable
,66 years,66,Male,M,Unknown or Not Stated,9,1051,Not Applicable,Not Applicable
,66 years,66,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,67 years,67,Female,F,8th grade or less,1,590,Not Applicable,Not Applicable
,67 years,67,Female,F,9th through 12th grade with no diploma,2,1194,Not Applicable,Not Applicable
,67 years,67,Female,F,High school graduate or GED completed,3,5634,Not Applicable,Not Applicable
,67 years,67,Female,F,"Some college credit, but not a degree.",4,1835,Not Applicable,Not Applicable
,67 years,67,Female,F,"Associate degree (AA,AS)",5,1255,Not Applicable,Not Applicable
,67 years,67,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1345,Not Applicable,Not Applicable
,67 years,67,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,503,Not Applicable,Not Applicable
