Notes,Single-Year Ages,Single-Year Ages Code,Sex,Sex Code,Education,Education Code,Deaths,Population,Crude Rate
,53 years,53,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,95,Not Applicable,Not Applicable
,53 years,53,Female,F,Unknown or Not Stated,9,193,Not Applicable,Not Applicable
,53 years,53,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,53 years,53,Male,M,8th grade or less,1,931,Not Applicable,Not Applicable
,53 years,53,Male,M,9th through 12th grade with no diploma,2,2159,Not Applicable,Not Applicable
,53 years,53,Male,M,High school graduate or GED completed,3,7644,Not Applicable,Not Applicable
,53 years,53,Male,M,"Some college credit, but not a degree.",4,2248,Not Applicable,Not Applicable
,53 years,53,Male,M,"Associate degree (AA,AS)",5,1037,Not Applicable,Not Applicable
,53 years,53,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1511,Not Applicable,Not Applicable
,53 years,53,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,438,Not Applicable,Not Applicable
,53 years,53,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,180,Not Applicable,Not Applicable
,53 years,53,Male,M,Unknown or Not Stated,9,494,Not Applicable,Not Applicable
,53 years,53,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,54 years,54,Female,F,8th grade or less,1,537,Not Applicable,Not Applicable
,54 years,54,Female,F,9th through 12th grade with no diploma,2,1186,Not Applicable,Not Applicable
,54 years,54,Female,F,High school graduate or GED completed,3,4505,Not Applicable,Not Applicable
,54 years,54,Female,F,"Some college credit, but not a degree.",4,1593,Not Applicable,Not Applicable
,54 years,54,Female,F,"Associate degree (AA,AS)",5,1056,Not Applicable,Not Applicable
,54 years,54,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1101,Not Applicable,Not Applicable
,54 years,54,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,445,Not Applicable,Not Applicable
,54 years,54,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,98,Not Applicable,Not Applicable
,54 years,54,Female,F,Unknown or Not Stated,9,222,Not Applicable,Not Applicable
,54 years,54,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,54 years,54,Male,M,8th grade or less,1,968,Not Applicable,Not Applicable
,54 years,54,Male,M,9th through 12th grade with no diploma,2,2198,Not Applicable,Not Applicable
,54 years,54,Male,M,High school graduate or GED completed,3,8125,Not Applicable,Not Applicable
,54 years,54,Male,M,"Some college credit, but not a degree.",4,2304,Not Applicable,Not Applicable
,54 years,54,Male,M,"Associate degree (AA,AS)",5,1073,Not Applicable,Not Applicable
,54 years,54,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1551,Not Applicable,Not Applicable
,54 years,54,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,469,Not Applicable,Not Applicable
,54 years,54,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,184,Not Applicable,Not Applicable
,54 years,54,Male,M,Unknown or Not Stated,9,583,Not Applicable,Not Applicable
,54 years,54,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,55 years,55,Female,F,8th grade or less,1,592,Not Applicable,Not Applicable
,55 years,55,Female,F,9th through 12th grade with no diploma,2,1285,Not Applicable,Not Applicable
,55 years,55,Female,F,High school graduate or GED completed,3,5010,Not Applicable,Not Applicable
,55 years,55,Female,F,"Some college credit, but not a degree.",4,1724,Not Applicable,Not Applicable
,55 years,55,Female,F,"Associate degree (AA,AS)",5,1109,Not Applicable,Not Applicable
,55 years,55,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1096,Not Applicable,Not Applicable
,55 years,55,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,360,Not Applicable,Not Applicable
,55 years,55,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,71,Not Applicable,Not Applicable
,55 years,55,Female,F,Unknown or Not Stated,9,239,Not Applicable,Not Applicable
,55 years,55,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,55 years,55,Male,M,8th grade or less,1,1169,Not Applicable,Not Applicable
,55 years,55,Male,M,9th through 12th grade with no diploma,2,2402,Not Applicable,Not Applicable
,55 years,55,Male,M,High school graduate or GED completed,3,8704,Not Applicable,Not Applicable
,55 years,55,Male,M,"Some college credit, but not a degree.",4,2352,Not Applicable,Not Applicable
,55 years,55,Male,M,"Associate degree (AA,AS)",5,1074,Not Applicable,Not Applicable
,55 years,55,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1690,Not Applicable,Not Applicable
,55 years,55,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,479,Not Applicable,Not Applicable
,55 years,55,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,163,Not Applicable,Not Applicable
,55 years,55,Male,M,Unknown or Not Stated,9,596,Not Applicable,Not Applicable
,55 years,55,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,56 years,56,Female,F,8th grade or less,1,688,Not Applicable,Not Applicable
,56 years,56,Female,F,9th through 12th grade with no diploma,2,1408,Not Applicable,Not Applicable
,56 years,56,Female,F,High school graduate or GED completed,3,5656,Not Applicable,Not Applicable
,56 years,56,Female,F,"Some college credit, but not a degree.",4,1824,Not Applicable,Not Applicable
,56 years,56,Female,F,"Associate degree (AA,AS)",5,1214,Not Applicable,Not Applicable
,56 years,56,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1228,Not Applicable,Not Applicable
,56 years,56,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,449,Not Applicable,Not Applicable
,56 years,56,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,81,Not Applicable,Not Applicable
,56 years,56,Female,F,Unknown or Not Stated,9,265,Not Applicable,Not Applicable
,56 years,56,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,56 years,56,Male,M,8th grade or less,1,1255,Not Applicable,Not Applicable
,56 years,56,Male,M,9th through 12th grade with no diploma,2,2580,Not Applicable,Not Applicable
,56 years,56,Male,M,High school graduate or GED completed,3,9586,Not Applicable,Not Applicable
,56 years,56,Male,M,"Some college credit, but not a degree.",4,2540,Not Applicable,Not Applicable
,56 years,56,Male,M,"Associate degree (AA,AS)",5,1182,Not Applicable,Not Applicable
,56 years,56,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1719,Not Applicable,Not Applicable
,56 years,56,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,490,Not Applicable,Not Applicable
,56 years,56,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,178,Not Applicable,Not Applicable
,56 years,56,Male,M,Unknown or Not Stated,9,678,Not Applicable,Not Applicable
,56 years,56,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,57 years,57,Female,F,8th grade or less,1,792,Not Applicable,Not Applicable
,57 years,57,Female,F,9th through 12th grade with no diploma,2,1669,Not Applicable,Not Applicable
,57 years,57,Female,F,High school graduate or GED completed,3,6427,Not Applicable,Not Applicable
,57 years,57,Female,F,"Some college credit, but not a degree.",4,2122,Not Applicable,Not Applicable
,57 years,57,Female,F,"Associate degree (AA,AS)",5,1388,Not Applicable,Not Applicable
,57 years,57,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1356,Not Applicable,Not Applicable
,57 years,57,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,477,Not Applicable,Not Applicable
,57 years,57,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,104,Not Applicable,Not Applicable
,57 years,57,Female,F,Unknown or Not Stated,9,313,Not Applicable,Not Applicable
,57 years,57,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,57 years,57,Male,M,8th grade or less,1,1402,Not Applicable,Not Applicable
,57 years,57,Male,M,9th through 12th grade with no diploma,2,2909,Not Applicable,Not Applicable
,57 years,57,Male,M,High school graduate or GED completed,3,10601,Not Applicable,Not Applicable
,57 years,57,Male,M,"Some college credit, but not a degree.",4,2811,Not Applicable,Not Applicable
,57 years,57,Male,M,"Associate degree (AA,AS)",5,1353,Not Applicable,Not Applicable
,57 years,57,Male,M,"Bachelor?s degree (BA, AB, BS)",6,1898,Not Applicable,Not Applicable
,57 years,57,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,551,Not Applicable,Not Applicable
,57 years,57,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,219,Not Applicable,Not Applicable
,57 years,57,Male,M,Unknown or Not Stated,9,830,Not Applicable,Not Applicable
,57 years,57,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,58 years,58,Female,F,8th grade or less,1,827,Not Applicable,Not Applicable
,58 years,58,Female,F,9th through 12th grade with no diploma,2,1922,Not Applicable,Not Applicable
,58 years,58,Female,F,High school graduate or GED completed,3,6926,Not Applicable,Not Applicable
,58 years,58,Female,F,"Some college credit, but not a degree.",4,2396,Not Applicable,Not Applicable
,58 years,58,Female,F,"Associate degree (AA,AS)",5,1615,Not Applicable,Not Applicable
,58 years,58,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1514,Not Applicable,Not Applicable
,58 years,58,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,460,Not Applicable,Not Applicable
,58 years,58,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,97,Not Applicable,Not Applicable
,58 years,58,Female,F,Unknown or Not Stated,9,375,Not Applicable,Not Applicable
,58 years,58,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,58 years,58,Male,M,8th grade or less,1,1578,Not Applicable,Not Applicable
,58 years,58,Male,M,9th through 12th grade with no diploma,2,3387,Not Applicable,Not Applicable
,58 years,58,Male,M,High school graduate or GED completed,3,11637,Not Applicable,Not Applicable
,58 years,58,Male,M,"Some college credit, but not a degree.",4,3032,Not Applicable,Not Applicable
,58 years,58,Male,M,"Associate degree (AA,AS)",5,1553,Not Applicable,Not Applicable
,58 years,58,Male,M,"Bachelor?s degree (BA, AB, BS)",6,2174,Not Applicable,Not Applicable
,58 years,58,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,557,Not Applicable,Not Applicable
,58 years,58,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,228,Not Applicable,Not Applicable
,58 years,58,Male,M,Unknown or Not Stated,9,904,Not Applicable,Not Applicable
,58 years,58,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,59 years,59,Female,F,8th grade or less,1,977,Not Applicable,Not Applicable
,59 years,59,Female,F,9th through 12th grade with no diploma,2,2088,Not Applicable,Not Applicable
,59 years,59,Female,F,High school graduate or GED completed,3,7654,Not Applicable,Not Applicable
,59 years,59,Female,F,"Some college credit, but not a degree.",4,2498,Not Applicable,Not Applicable
,59 years,59,Female,F,"Associate degree (AA,AS)",5,1638,Not Applicable,Not Applicable
,59 years,59,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1669,Not Applicable,Not Applicable
,59 years,59,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,575,Not Applicable,Not Applicable
,59 years,59,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,127,Not Applicable,Not Applicable
,59 years,59,Female,F,Unknown or Not Stated,9,452,Not Applicable,Not Applicable
,59 years,59,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,59 years,59,Male,M,8th grade or less,1,1639,Not Applicable,Not Applicable
,59 years,59,Male,M,9th through 12th grade with no diploma,2,3690,Not Applicable,Not Applicable
,59 years,59,Male,M,High school graduate or GED completed,3,12614,Not Applicable,Not Applicable
,59 years,59,Male,M,"Some college credit, but not a degree.",4,3307,Not Applicable,Not Applicable
,59 years,59,Male,M,"Associate degree (AA,AS)",5,1580,Not Applicable,Not Applicable
,59 years,59,Male,M,"Bachelor?s degree (BA, AB, BS)",6,2183,Not Applicable,Not Applicable
,59 years,59,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,615,Not Applicable,Not Applicable
,59 years,59,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,301,Not Applicable,Not Applicable
,59 years,59,Male,M,Unknown or Not Stated,9,945,Not Applicable,Not Applicable
,59 years,59,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,60 years,60,Female,F,8th grade or less,1,1058,Not Applicable,Not Applicable
,60 years,60,Female,F,9th through 12th grade with no diploma,2,2139,Not Applicable,Not Applicable
,60 years,60,Female,F,High school graduate or GED completed,3,8460,Not Applicable,Not Applicable
,60 years,60,Female,F,"Some college credit, but not a degree.",4,2753,Not Applicable,Not Applicable
,60 years,60,Female,F,"Associate degree (AA,AS)",5,1773,Not Applicable,Not Applicable
,60 years,60,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1789,Not Applicable,Not Applicable
,60 years,60,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,598,Not Applicable,Not Applicable
,60 years,60,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,132,Not Applicable,Not Applicable
,60 years,60,Female,F,Unknown or Not Stated,9,440,Not Applicable,Not Applicable
,60 years,60,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,60 years,60,Male,M,8th grade or less,1,1723,Not Applicable,Not Applicable
,60 years,60,Male,M,9th through 12th grade with no diploma,2,3883,Not Applicable,Not Applicable
,60 years,60,Male,M,High school graduate or GED completed,3,13741,Not Applicable,Not Applicable
,60 years,60,Male,M,"Some college credit, but not a degree.",4,3481,Not Applicable,Not Applicable
,60 years,60,Male,M,"Associate degree (AA,AS)",5,1653,Not Applicable,Not Applicable
,60 years,60,Male,M,"Bachelor?s degree (BA, AB, BS)",6,2340,Not Applicable,Not Applicable
,60 years,60,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,687,Not Applicable,Not Applicable
,60 years,60,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,274,Not Applicable,Not Applicable
,60 years,60,Male,M,Unknown or Not Stated,9,1069,Not Applicable,Not Applicable
,60 years,60,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,61 years,61,Female,F,8th grade or less,1,1151,Not Applicable,Not Applicable
,61 years,61,Female,F,9th through 12th grade with no diploma,2,2272,Not Applicable,Not Applicable
,61 years,61,Female,F,High school graduate or GED completed,3,9305,Not Applicable,Not Applicable
,61 years,61,Female,F,"Some college credit, but not a degree.",4,2956,Not Applicable,Not Applicable
,61 years,61,Female,F,"Associate degree (AA,AS)",5,2004,Not Applicable,Not Applicable
,61 years,61,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2029,Not Applicable,Not Applicable
,61 years,61,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,617,Not Applicable,Not Applicable
,61 years,61,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,147,Not Applicable,Not Applicable
,61 years,61,Female,F,Unknown or Not Stated,9,424,Not Applicable,Not Applicable
,61 years,61,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,61 years,61,Male,M,8th grade or less,1,1931,Not Applicable,Not Applicable
,61 years,61,Male,M,9th through 12th grade with no diploma,2,4008,Not Applicable,Not Applicable
,61 years,61,Male,M,High school graduate or GED completed,3,14269,Not Applicable,Not Applicable
,61 years,61,Male,M,"Some college credit, but not a degree.",4,3712,Not Applicable,Not Applicable
,61 years,61,Male,M,"Associate degree (AA,AS)",5,1752,Not Applicable,Not Applicable
,61 years,61,Male,M,"Bachelor?s degree (BA, AB, BS)",6,2558,Not Applicable,Not Applicable
,61 years,61,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,720,Not Applicable,Not Applicable
,61 years,61,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,312,Not Applicable,Not Applicable
,61 years,61,Male,M,Unknown or Not Stated,9,1138,Not Applicable,Not Applicable
,61 years,61,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,62 years,62,Female,F,8th grade or less,1,1206,Not Applicable,Not Applicable
,62 years,62,Female,F,9th through 12th grade with no diploma,2,2333,Not Applicable,Not Applicable
,62 years,62,Female,F,High school graduate or GED completed,3,9956,Not Applicable,Not Applicable
,62 years,62,Female,F,"Some college credit, but not a degree.",4,3241,Not Applicable,Not Applicable
,62 years,62,Female,F,"Associate degree (AA,AS)",5,2059,Not Applicable,Not Applicable
,62 years,62,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2042,Not Applicable,Not Applicable
,62 years,62,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,693,Not Applicable,Not Applicable
,62 years,62,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,154,Not Applicable,Not Applicable
,62 years,62,Female,F,Unknown or Not Stated,9,498,Not Applicable,Not Applicable
,62 years,62,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,62 years,62,Male,M,8th grade or less,1,2006,Not Applicable,Not Applicable
,62 years,62,Male,M,9th through 12th grade with no diploma,2,4349,Not Applicable,Not Applicable
,62 years,62,Male,M,High school graduate or GED completed,3,15099,Not Applicable,Not Applicable
,62 years,62,Male,M,"Some college credit, but not a degree.",4,4055,Not Applicable,Not Applicable
,62 years,62,Male,M,"Associate degree (AA,AS)",5,1859,Not Applicable,Not Applicable
,62 years,62,Male,M,"Bachelor?s degree (BA, AB, BS)",6,2587,Not Applicable,Not Applicable
,62 years,62,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,777,Not Applicable,Not Applicable
,62 years,62,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,358,Not Applicable,Not Applicable
,62 years,62,Male,M,Unknown or Not Stated,9,1219,Not Applicable,Not Applicable
,62 years,62,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,63 years,63,Female,F,8th grade or less,1,1306,Not Applicable,Not Applicable
,63 years,63,Female,F,9th through 12th grade with no diploma,2,2498,Not Applicable,Not Applicable
,63 years,63,Female,F,High school graduate or GED completed,3,10398,Not Applicable,Not Applicable
,63 years,63,Female,F,"Some college credit, but not a degree.",4,3314,Not Applicable,Not Applicable
,63 years,63,Female,F,"Associate degree (AA,AS)",5,2254,Not Applicable,Not Applicable
,63 years,63,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2351,Not Applicable,Not Applicable
,63 years,63,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,790,Not Applicable,Not Applicable
,63 years,63,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,171,Not Applicable,Not Applicable
,63 years,63,Female,F,Unknown or Not Stated,9,545,Not Applicable,Not Applicable
,63 years,63,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,63 years,63,Male,M,8th grade or less,1,2034,Not Applicable,Not Applicable
,63 years,63,Male,M,9th through 12th grade with no diploma,2,4230,Not Applicable,Not Applicable
,63 years,63,Male,M,High school graduate or GED completed,3,15940,Not Applicable,Not Applicable
,63 years,63,Male,M,"Some college credit, but not a degree.",4,4286,Not Applicable,Not Applicable
,63 years,63,Male,M,"Associate degree (AA,AS)",5,2040,Not Applicable,Not Applicable
,63 years,63,Male,M,"Bachelor?s degree (BA, AB, BS)",6,2768,Not Applicable,Not Applicable
,63 years,63,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,865,Not Applicable,Not Applicable
,63 years,63,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,403,Not Applicable,Not Applicable
,63 years,63,Male,M,Unknown or Not Stated,9,1301,Not Applicable,Not Applicable
,63 years,63,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,64 years,64,Female,F,8th grade or less,1,1413,Not Applicable,Not Applicable
,64 years,64,Female,F,9th through 12th grade with no diploma,2,2584,Not Applicable,Not Applicable
,64 years,64,Female,F,High school graduate or GED completed,3,11005,Not Applicable,Not Applicable
,64 years,64,Female,F,"Some college credit, but not a degree.",4,3574,Not Applicable,Not Applicable
,64 years,64,Female,F,"Associate degree (AA,AS)",5,2367,Not Applicable,Not Applicable
,64 years,64,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2430,Not Applicable,Not Applicable
,64 years,64,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,831,Not Applicable,Not Applicable
,64 years,64,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,187,Not Applicable,Not Applicable
,64 years,64,Female,F,Unknown or Not Stated,9,572,Not Applicable,Not Applicable
,64 years,64,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,64 years,64,Male,M,8th grade or less,1,2147,Not Applicable,Not Applicable
,64 years,64,Male,M,9th through 12th grade with no diploma,2,4319,Not Applicable,Not Applicable
,64 years,64,Male,M,High school graduate or GED completed,3,16344,Not Applicable,Not Applicable
,64 years,64,Male,M,"Some college credit, but not a degree.",4,4547,Not Applicable,Not Applicable
,64 years,64,Male,M,"Associate degree (AA,AS)",5,2172,Not Applicable,Not Applicable
,64 years,64,Male,M,"Bachelor?s degree (BA, AB, BS)",6,3048,Not Applicable,Not Applicable
,64 years,64,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,906,Not Applicable,Not Applicable
,64 years,64,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,394,Not Applicable,Not Applicable
,64 years,64,Male,M,Unknown or Not Stated,9,1265,Not Applicable,Not Applicable
,64 years,64,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,65 years,65,Female,F,8th grade or less,1,1416,Not Applicable,Not Applicable
,65 years,65,Female,F,9th through 12th grade with no diploma,2,2623,Not Applicable,Not Applicable
,65 years,65,Female,F,High school graduate or GED completed,3,11575,Not Applicable,Not Applicable
,65 years,65,Female,F,"Some college credit, but not a degree.",4,3695,Not Applicable,Not Applicable
,65 years,65,Female,F,"Associate degree (AA,AS)",5,2623,Not Applicable,Not Applicable
,65 years,65,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2629,Not Applicable,Not Applicable
,65 years,65,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,907,Not Applicable,Not Applicable
,65 years,65,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,234,Not Applicable,Not Applicable
,65 years,65,Female,F,Unknown or Not Stated,9,578,Not Applicable,Not Applicable
,65 years,65,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,65 years,65,Male,M,8th grade or less,1,2229,Not Applicable,Not Applicable
,65 years,65,Male,M,9th through 12th grade with no diploma,2,4075,Not Applicable,Not Applicable
,65 years,65,Male,M,High school graduate or GED completed,3,16686,Not Applicable,Not Applicable
,65 years,65,Male,M,"Some college credit, but not a degree.",4,4726,Not Applicable,Not Applicable
,65 years,65,Male,M,"Associate degree (AA,AS)",5,2396,Not Applicable,Not Applicable
,65 years,65,Male,M,"Bachelor?s degree (BA, AB, BS)",6,3322,Not Applicable,Not Applicable
,65 years,65,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1029,Not Applicable,Not Applicable
,65 years,65,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,481,Not Applicable,Not Applicable
,65 years,65,Male,M,Unknown or Not Stated,9,1357,Not Applicable,Not Applicable
,65 years,65,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,66 years,66,Female,F,8th grade or less,1,1573,Not Applicable,Not Applicable
,66 years,66,Female,F,9th through 12th grade with no diploma,2,2651,Not Applicable,Not Applicable
,66 years,66,Female,F,High school graduate or GED completed,3,11838,Not Applicable,Not Applicable
,66 years,66,Female,F,"Some college credit, but not a degree.",4,3951,Not Applicable,Not Applicable
,66 years,66,Female,F,"Associate degree (AA,AS)",5,2740,Not Applicable,Not Applicable
,66 years,66,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2831,Not Applicable,Not Applicable
,66 years,66,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1055,Not Applicable,Not Applicable
,66 years,66,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,223,Not Applicable,Not Applicable
,66 years,66,Female,F,Unknown or Not Stated,9,604,Not Applicable,Not Applicable
,66 years,66,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,66 years,66,Male,M,8th grade or less,1,2295,Not Applicable,Not Applicable
,66 years,66,Male,M,9th through 12th grade with no diploma,2,4073,Not Applicable,Not Applicable
,66 years,66,Male,M,High school graduate or GED completed,3,17220,Not Applicable,Not Applicable
,66 years,66,Male,M,"Some college credit, but not a degree.",4,5006,Not Applicable,Not Applicable
,66 years,66,Male,M,"Associate degree (AA,AS)",5,2374,Not Applicable,Not Applicable
,66 years,66,Male,M,"Bachelor?s degree (BA, AB, BS)",6,3494,Not Applicable,Not Applicable
,66 years,66,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1095,Not Applicable,Not Applicable
,66 years,66,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,485,Not Applicable,Not Applicable
,66 years,66,Male,M,Unknown or Not Stated,9,1400,Not Applicable,Not Applicable
,66 years,66,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,67 years,67,Female,F,8th grade or less,1,1607,Not Applicable,Not Applicable
,67 years,67,Female,F,9th through 12th grade with no diploma,2,2670,Not Applicable,Not Applicable
,67 years,67,Female,F,High school graduate or GED completed,3,12311,Not Applicable,Not Applicable
,67 years,67,Female,F,"Some college credit, but not a degree.",4,4114,Not Applicable,Not Applicable
,67 years,67,Female,F,"Associate degree (AA,AS)",5,2960,Not Applicable,Not Applicable
,67 years,67,Female,F,"Bachelor?s degree (BA, AB, BS)",6,3019,Not Applicable,Not Applicable
,67 years,67,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1216,Not Applicable,Not Applicable
,67 years,67,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,220,Not Applicable,Not Applicable
,67 years,67,Female,F,Unknown or Not Stated,9,634,Not Applicable,Not Applicable
,67 years,67,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,67 years,67,Male,M,8th grade or less,1,2379,Not Applicable,Not Applicable
,67 years,67,Male,M,9th through 12th grade with no diploma,2,4026,Not Applicable,Not Applicable
,67 years,67,Male,M,High school graduate or GED completed,3,17290,Not Applicable,Not Applicable
,67 years,67,Male,M,"Some college credit, but not a degree.",4,5464,Not Applicable,Not Applicable
,67 years,67,Male,M,"Associate degree (AA,AS)",5,2573,Not Applicable,Not Applicable
,67 years,67,Male,M,"Bachelor?s degree (BA, AB, BS)",6,3861,Not Applicable,Not Applicable
,67 years,67,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1243,Not Applicable,Not Applicable
,67 years,67,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,634,Not Applicable,Not Applicable
,67 years,67,Male,M,Unknown or Not Stated,9,1403,Not Applicable,Not Applicable
